계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,8190.0,8097.0,7820.0,nan,2095.0,1860.0,1840.0,nan
Operating Income,396.0,473.0,394.0,nan,128.0,78.0,68.0,nan
Oper.Income(Rep.),396.0,473.0,394.0,nan,128.0,78.0,68.0,nan
Net Income,230.0,222.0,240.0,nan,83.0,9.0,54.0,nan
Net Income(Contr.),255.0,202.0,214.0,nan,82.0,12.0,44.0,nan
Net Income(Minor.),-25.0,20.0,25.0,nan,1.0,-3.0,10.0,nan
Total Assets,6622.0,6532.0,6624.0,nan,6843.0,6532.0,6624.0,nan
Total Liabilities,4548.0,4192.0,4064.0,nan,4326.0,4012.0,4064.0,nan
Total Equity,2075.0,2340.0,2560.0,nan,2517.0,2519.0,2560.0,nan
Net Income(Contr.),1851.0,2099.0,2307.0,nan,2256.0,2261.0,2307.0,nan
Net Income(Minor.),224.0,241.0,253.0,nan,261.0,259.0,253.0,nan
Capital Stock,100.0,103.0,103.0,nan,103.0,103.0,103.0,nan
Total Debt/Equity,219.2,179.11,158.75,nan,171.89,159.26,158.75,nan
Reserve Ratio,1820.69,1990.68,2191.4,nan,2141.8,2146.78,2191.4,nan
Oper.Income Margin,4.83,5.84,5.04,nan,6.09,4.2,3.7,nan
Net Income Margin,3.11,2.5,2.74,nan,3.91,0.65,2.4,nan
ROA,3.58,3.37,3.65,nan,4.92,0.52,3.3,nan
ROE,15.02,10.23,9.73,nan,14.81,2.14,7.73,nan
EPS(KRW),1279.0,977.0,1037.0,nan,396.0,58.0,213.0,nan
BPS(KRW),9603.0,10453.0,11457.0,nan,11209.0,11234.0,11457.0,nan
DPS(KRW),140.0,150.0,150.0,nan,nan,nan,150.0,nan
PER,3.98,5.06,3.77,nan,nan,nan,nan,nan
PBR,0.53,0.47,0.34,nan,0.48,0.38,0.34,nan
Issued Shares,19927.0,20683.0,20683.0,nan,20683.0,20683.0,20683.0,nan
Div Yield,2.75,3.04,3.84,nan,nan,nan,3.84,nan
