계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3580.0,1469.0,2401.0,3052.0,605.0,508.0,866.0,732.0
Operating Income,559.0,-59.0,385.0,555.0,100.0,41.0,220.0,129.0
Oper.Income(Rep.),559.0,-59.0,385.0,nan,100.0,41.0,220.0,nan
Net Income,468.0,16.0,427.0,484.0,129.0,25.0,203.0,110.0
Net Income(Contr.),468.0,16.0,427.0,484.0,129.0,25.0,203.0,111.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3365.0,3218.0,3812.0,4065.0,3350.0,3472.0,3812.0,nan
Total Liabilities,298.0,229.0,506.0,471.0,253.0,356.0,506.0,nan
Total Equity,3067.0,2989.0,3305.0,3594.0,3097.0,3116.0,3305.0,nan
Net Income(Contr.),3067.0,2989.0,3305.0,3542.0,3097.0,3116.0,3305.0,nan
Net Income(Minor.),0.0,0.0,0.0,52.0,0.0,0.0,0.0,nan
Capital Stock,99.0,99.0,99.0,100.0,99.0,99.0,99.0,nan
Total Debt/Equity,9.73,7.67,15.32,13.11,8.17,11.44,15.32,nan
Reserve Ratio,3577.3,3498.67,3818.77,nan,3608.3,3626.94,3818.77,nan
Oper.Income Margin,15.61,-3.99,16.03,18.17,16.54,8.0,25.42,17.56
Net Income Margin,13.06,1.07,17.77,15.85,21.35,4.9,23.49,15.17
ROA,13.89,0.48,12.13,12.28,15.81,2.92,22.34,11.49
ROE,15.55,0.52,13.55,14.13,17.05,3.21,25.35,13.43
EPS(KRW),2366.0,79.0,2158.0,2447.0,654.0,126.0,1029.0,562.0
BPS(KRW),18386.0,17993.0,19594.0,20791.0,18541.0,18635.0,19594.0,nan
DPS(KRW),500.0,500.0,600.0,538.0,nan,nan,600.0,nan
PER,6.64,253.73,7.18,8.52,nan,nan,nan,nan
PBR,0.85,1.12,0.79,1.0,1.43,0.93,0.79,nan
Issued Shares,19768.0,19768.0,19768.0,nan,19768.0,19768.0,19768.0,nan
Div Yield,3.18,2.49,3.87,nan,nan,nan,3.87,nan
