계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1897.0,1619.0,2324.0,nan,nan,nan,nan,nan
Operating Income,13.0,-30.0,20.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),13.0,-30.0,20.0,nan,nan,nan,0.0,nan
Net Income,36.0,8.0,59.0,nan,nan,nan,nan,nan
Net Income(Contr.),36.0,8.0,59.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1614.0,1675.0,1743.0,nan,nan,nan,1743.0,nan
Total Liabilities,326.0,300.0,353.0,nan,nan,nan,353.0,nan
Total Equity,1288.0,1376.0,1390.0,nan,nan,nan,1390.0,nan
Net Income(Contr.),1288.0,1376.0,1390.0,nan,nan,nan,1390.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,110.0,110.0,110.0,nan,nan,nan,110.0,nan
Total Debt/Equity,25.31,21.78,25.4,nan,nan,nan,25.4,nan
Reserve Ratio,1095.21,1150.56,1163.82,nan,nan,nan,1163.82,nan
Oper.Income Margin,0.68,-1.88,0.88,nan,nan,nan,nan,nan
Net Income Margin,1.88,0.47,2.55,nan,nan,nan,nan,nan
ROA,2.24,0.47,3.46,nan,nan,nan,nan,nan
ROE,2.8,0.58,4.28,nan,nan,nan,nan,nan
EPS(KRW),162.0,35.0,269.0,nan,nan,nan,0.0,nan
BPS(KRW),5976.0,6253.0,6319.0,nan,nan,nan,6319.0,nan
DPS(KRW),30.0,30.0,40.0,nan,nan,nan,40.0,nan
PER,19.47,110.85,9.67,nan,nan,nan,nan,nan
PBR,0.53,0.62,0.41,nan,nan,nan,0.41,nan
Issued Shares,22000.0,22000.0,22000.0,nan,nan,nan,22000.0,nan
Div Yield,0.95,0.78,1.54,nan,nan,nan,1.54,nan
