계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,859.0,964.0,919.0,nan,232.0,204.0,249.0,nan
Operating Income,41.0,63.0,47.0,nan,18.0,5.0,13.0,nan
Oper.Income(Rep.),41.0,63.0,47.0,nan,18.0,5.0,13.0,nan
Net Income,45.0,47.0,46.0,nan,14.0,0.0,25.0,nan
Net Income(Contr.),45.0,47.0,46.0,nan,14.0,0.0,25.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Total Assets,1348.0,1276.0,1247.0,nan,1226.0,1226.0,1247.0,nan
Total Liabilities,495.0,415.0,394.0,nan,385.0,386.0,394.0,nan
Total Equity,853.0,861.0,853.0,nan,840.0,840.0,853.0,nan
Net Income(Contr.),853.0,861.0,853.0,nan,840.0,840.0,853.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,70.0,70.0,70.0,nan,70.0,70.0,70.0,nan
Total Debt/Equity,58.01,48.19,46.15,nan,45.88,45.93,46.15,nan
Reserve Ratio,1124.17,1135.44,1124.57,nan,1105.55,1105.39,1124.57,nan
Oper.Income Margin,4.82,6.57,5.08,nan,7.81,2.25,5.35,nan
Net Income Margin,5.22,4.87,5.05,nan,5.96,0.23,9.97,nan
ROA,3.61,3.59,3.68,nan,4.45,0.15,8.04,nan
ROE,5.41,5.49,5.42,nan,6.63,0.22,11.75,nan
EPS(KRW),322.0,337.0,333.0,nan,99.0,3.0,178.0,nan
BPS(KRW),6121.0,6177.0,6123.0,nan,6028.0,6027.0,6123.0,nan
DPS(KRW),230.0,320.0,320.0,nan,nan,nan,320.0,nan
PER,19.25,18.32,14.09,nan,nan,nan,nan,nan
PBR,1.01,1.0,0.77,nan,0.96,0.93,0.77,nan
Issued Shares,13932.0,13932.0,13932.0,nan,13932.0,13932.0,13932.0,nan
Div Yield,3.71,5.18,6.82,nan,nan,nan,6.82,nan
