계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,993.0,667.0,672.0,nan,159.0,144.0,174.0,nan
Operating Income,9.0,-154.0,-243.0,nan,-37.0,-43.0,-98.0,nan
Oper.Income(Rep.),9.0,-154.0,-243.0,nan,-37.0,-43.0,-98.0,nan
Net Income,13.0,-116.0,-262.0,nan,-28.0,-46.0,-122.0,nan
Net Income(Contr.),32.0,-111.0,-253.0,nan,-28.0,-44.0,-119.0,nan
Net Income(Minor.),-19.0,-5.0,-9.0,nan,0.0,-2.0,-3.0,nan
Total Assets,938.0,974.0,812.0,nan,935.0,923.0,812.0,nan
Total Liabilities,68.0,222.0,321.0,nan,277.0,312.0,321.0,nan
Total Equity,870.0,752.0,491.0,nan,657.0,611.0,491.0,nan
Net Income(Contr.),880.0,766.0,502.0,nan,664.0,619.0,502.0,nan
Net Income(Minor.),-9.0,-15.0,-11.0,nan,-7.0,-8.0,-11.0,nan
Capital Stock,14.0,14.0,28.0,nan,28.0,28.0,28.0,nan
Total Debt/Equity,7.83,29.53,65.32,nan,42.21,50.97,65.32,nan
Reserve Ratio,6113.73,5314.68,1674.76,nan,2245.18,2088.17,1674.76,nan
Oper.Income Margin,0.9,-23.11,-36.13,nan,-23.4,-29.79,-56.55,nan
Net Income Margin,3.26,-16.6,-37.64,nan,-17.81,-30.79,-68.5,nan
ROA,1.39,-12.14,-29.38,nan,-12.09,-19.77,-56.43,nan
ROE,3.76,-13.46,-39.86,nan,-16.59,-27.66,-85.05,nan
EPS(KRW),114.0,-391.0,-893.0,nan,-100.0,-157.0,-421.0,nan
BPS(KRW),3107.0,2707.0,1775.0,nan,2345.0,2188.0,1775.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,36.56,nan,nan,nan,nan,nan,nan,nan
PBR,1.35,1.13,1.04,nan,0.74,1.05,1.04,nan
Issued Shares,28310.0,28310.0,28310.0,nan,28310.0,28310.0,28310.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
