계정,2023/12,2024/06,2024/12,2025/06(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,205.0,192.0,193.0,nan,nan,95.0,nan,nan
Operating Income,125.0,107.0,103.0,nan,nan,49.0,nan,nan
Oper.Income(Rep.),125.0,107.0,103.0,nan,0.0,49.0,0.0,nan
Net Income,20.0,40.0,-11.0,nan,nan,1.0,nan,nan
Net Income(Contr.),20.0,40.0,-11.0,nan,nan,1.0,nan,nan
Net Income(Minor.),0.0,-0.0,0.0,nan,nan,0.0,nan,nan
Total Assets,6954.0,6604.0,6546.0,nan,6604.0,6535.0,6546.0,nan
Total Liabilities,5061.0,4735.0,4700.0,nan,4735.0,4723.0,4700.0,nan
Total Equity,1893.0,1870.0,1846.0,nan,1870.0,1812.0,1846.0,nan
Net Income(Contr.),1888.0,1865.0,1842.0,nan,1865.0,1808.0,1842.0,nan
Net Income(Minor.),5.0,4.0,4.0,nan,4.0,4.0,4.0,nan
Capital Stock,211.0,211.0,219.0,nan,211.0,211.0,219.0,nan
Total Debt/Equity,267.34,253.21,254.59,nan,253.21,260.61,254.59,nan
Reserve Ratio,794.91,784.06,741.59,nan,784.06,756.72,741.59,nan
Oper.Income Margin,60.8,55.7,53.37,nan,nan,51.18,nan,nan
Net Income Margin,9.66,21.03,-5.46,nan,nan,1.46,nan,nan
ROA,0.29,0.59,-0.16,nan,0.0,0.09,0.0,nan
ROE,1.05,2.15,-0.57,nan,0.0,0.3,0.0,nan
EPS(KRW),47.0,96.0,nan,nan,0.0,3.0,nan,nan
BPS(KRW),4475.0,4420.0,nan,nan,4420.0,4284.0,nan,nan
DPS(KRW),150.0,340.0,nan,nan,340.0,nan,nan,nan
PER,72.18,38.13,nan,nan,nan,nan,nan,nan
PBR,0.76,0.83,nan,nan,0.83,0.84,nan,nan
Issued Shares,42200.0,42200.0,nan,nan,42200.0,42200.0,nan,nan
Div Yield,4.42,9.32,nan,nan,9.32,nan,nan,nan
