계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,29320.0,6557.0,6946.0,nan,1675.0,1706.0,1801.0,nan
Operating Income,11466.0,-2481.0,-541.0,nan,-149.0,-105.0,-181.0,nan
Oper.Income(Rep.),11466.0,-2481.0,-541.0,nan,-149.0,-105.0,-181.0,nan
Net Income,9088.0,-4679.0,-981.0,nan,-180.0,652.0,-1342.0,nan
Net Income(Contr.),9114.0,-4677.0,-984.0,nan,-187.0,651.0,-1336.0,nan
Net Income(Minor.),-26.0,-2.0,3.0,nan,7.0,1.0,-6.0,nan
Total Assets,32619.0,37888.0,38885.0,nan,38017.0,37677.0,38885.0,nan
Total Liabilities,3151.0,9573.0,9562.0,nan,8763.0,8552.0,9562.0,nan
Total Equity,29468.0,28315.0,29323.0,nan,29254.0,29125.0,29323.0,nan
Net Income(Contr.),29443.0,28237.0,29233.0,nan,29166.0,29034.0,29233.0,nan
Net Income(Minor.),25.0,79.0,89.0,nan,88.0,90.0,89.0,nan
Capital Stock,522.0,622.0,622.0,nan,622.0,622.0,622.0,nan
Total Debt/Equity,10.69,33.81,32.61,nan,29.96,29.36,32.61,nan
Reserve Ratio,5732.29,4596.97,4786.72,nan,4746.32,4725.15,4786.72,nan
Oper.Income Margin,39.11,-37.84,-7.78,nan,-8.89,-6.18,-10.03,nan
Net Income Margin,31.08,-71.33,-14.17,nan,-11.17,38.14,-74.18,nan
ROA,28.87,-13.27,-2.56,nan,-1.91,6.89,-14.02,nan
ROE,35.3,-16.22,-3.42,nan,-2.58,8.94,-18.35,nan
EPS(KRW),8812.0,-4139.0,-791.0,nan,-150.0,523.0,-1073.0,nan
BPS(KRW),29162.0,23485.0,24434.0,nan,24232.0,24126.0,24434.0,nan
DPS(KRW),990.0,nan,200.0,nan,nan,nan,200.0,nan
PER,3.42,nan,nan,nan,nan,nan,nan,nan
PBR,1.03,0.49,0.42,nan,0.41,0.38,0.42,nan
Issued Shares,104383.0,124477.0,124477.0,nan,124477.0,124477.0,124477.0,nan
Div Yield,3.28,nan,1.95,nan,nan,nan,1.95,nan
