계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,28.0,17.0,26.0,nan,23.0,13.0,-34.0,nan
Operating Income,-56.0,-91.0,-64.0,nan,-30.0,-16.0,13.0,nan
Oper.Income(Rep.),-56.0,-91.0,-64.0,nan,-30.0,-16.0,13.0,nan
Net Income,-33.0,-113.0,-170.0,nan,-34.0,-18.0,-92.0,nan
Net Income(Contr.),-33.0,-113.0,-170.0,nan,-34.0,-18.0,-92.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,261.0,190.0,446.0,nan,142.0,162.0,446.0,nan
Total Liabilities,166.0,101.0,134.0,nan,91.0,73.0,134.0,nan
Total Equity,96.0,90.0,313.0,nan,50.0,89.0,313.0,nan
Net Income(Contr.),96.0,90.0,313.0,nan,50.0,89.0,313.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,51.0,78.0,110.0,nan,83.0,100.0,110.0,nan
Total Debt/Equity,173.04,112.06,42.85,nan,180.57,81.3,42.85,nan
Reserve Ratio,87.16,14.59,183.59,nan,nan,nan,183.59,nan
Oper.Income Margin,-198.99,-549.48,-249.16,nan,-131.25,-129.4,-37.97,nan
Net Income Margin,-118.8,-682.07,-664.7,nan,-147.87,-144.96,268.32,nan
ROA,-11.27,-49.88,-53.4,nan,-92.33,-48.33,-121.61,nan
ROE,-29.6,-121.47,-84.53,nan,-235.78,-104.95,-184.09,nan
EPS(KRW),-305.0,-1002.0,-972.0,nan,-208.0,-104.0,-454.0,nan
BPS(KRW),868.0,573.0,1418.0,nan,303.0,446.0,1418.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,4.26,3.95,2.79,nan,6.11,6.47,2.79,nan
Issued Shares,11028.0,15665.0,22040.0,nan,16662.0,19994.0,22040.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
