계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,531.0,477.0,572.0,nan,136.0,149.0,158.0,nan
Operating Income,87.0,60.0,92.0,nan,20.0,25.0,27.0,nan
Oper.Income(Rep.),87.0,60.0,92.0,nan,20.0,25.0,27.0,nan
Net Income,73.0,33.0,61.0,nan,9.0,28.0,10.0,nan
Net Income(Contr.),71.0,31.0,60.0,nan,10.0,24.0,11.0,nan
Net Income(Minor.),2.0,1.0,1.0,nan,-1.0,3.0,-1.0,nan
Total Assets,993.0,1008.0,1068.0,nan,1030.0,1018.0,1068.0,nan
Total Liabilities,404.0,395.0,400.0,nan,401.0,364.0,400.0,nan
Total Equity,589.0,613.0,668.0,nan,629.0,654.0,668.0,nan
Net Income(Contr.),571.0,593.0,645.0,nan,609.0,631.0,645.0,nan
Net Income(Minor.),18.0,20.0,23.0,nan,20.0,24.0,23.0,nan
Capital Stock,55.0,55.0,55.0,nan,55.0,55.0,55.0,nan
Total Debt/Equity,68.61,64.39,59.94,nan,63.78,55.61,59.94,nan
Reserve Ratio,951.7,1008.63,1128.75,nan,1057.95,1096.06,1128.75,nan
Oper.Income Margin,16.37,12.59,16.13,nan,14.45,17.13,17.19,nan
Net Income Margin,13.35,6.54,10.53,nan,7.12,16.42,7.02,nan
ROA,8.3,3.27,5.91,nan,3.5,10.89,3.69,nan
ROE,15.34,5.37,9.73,nan,6.37,15.75,6.96,nan
EPS(KRW),652.0,283.0,546.0,nan,88.0,222.0,101.0,nan
BPS(KRW),5259.0,5543.0,6144.0,nan,5790.0,5980.0,6144.0,nan
DPS(KRW),nan,nan,90.0,nan,nan,nan,90.0,nan
PER,15.11,24.03,12.7,nan,nan,nan,nan,nan
PBR,1.87,1.23,1.13,nan,1.17,1.23,1.13,nan
Issued Shares,11019.0,11019.0,11019.0,nan,11019.0,11019.0,11019.0,nan
Div Yield,nan,nan,1.3,nan,nan,nan,1.3,nan
