계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3075.0,3619.0,4018.0,nan,1044.0,884.0,1150.0,nan
Operating Income,45.0,105.0,12.0,nan,-1.0,-60.0,18.0,nan
Oper.Income(Rep.),45.0,105.0,12.0,nan,-1.0,-60.0,18.0,nan
Net Income,59.0,151.0,53.0,nan,-1.0,-42.0,18.0,nan
Net Income(Contr.),59.0,151.0,53.0,nan,-1.0,-42.0,18.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2824.0,3284.0,3457.0,nan,3384.0,3171.0,3457.0,nan
Total Liabilities,635.0,1010.0,1211.0,nan,1053.0,889.0,1211.0,nan
Total Equity,2189.0,2274.0,2246.0,nan,2331.0,2282.0,2246.0,nan
Net Income(Contr.),2189.0,2274.0,2246.0,nan,2331.0,2282.0,2246.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,125.0,125.0,125.0,nan,125.0,125.0,125.0,nan
Total Debt/Equity,29.03,44.43,53.92,nan,45.18,38.95,53.92,nan
Reserve Ratio,1744.78,1812.81,1790.74,nan,1858.81,1819.82,1790.74,nan
Oper.Income Margin,1.45,2.91,0.29,nan,-0.11,-6.82,1.6,nan
Net Income Margin,1.93,4.18,1.31,nan,-0.13,-4.73,1.6,nan
ROA,2.05,4.95,1.56,nan,-0.16,-5.1,2.21,nan
ROE,2.7,6.77,2.33,nan,-0.24,-7.25,3.24,nan
EPS(KRW),237.0,604.0,210.0,nan,-5.0,-167.0,73.0,nan
BPS(KRW),9224.0,9564.0,9454.0,nan,9794.0,9599.0,9454.0,nan
DPS(KRW),190.0,190.0,150.0,nan,nan,nan,150.0,nan
PER,16.12,5.62,14.57,nan,nan,nan,nan,nan
PBR,0.41,0.35,0.32,nan,0.37,0.34,0.32,nan
Issued Shares,25000.0,25000.0,25000.0,nan,25000.0,25000.0,25000.0,nan
Div Yield,4.97,5.6,4.89,nan,nan,nan,4.89,nan
