계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1321.0,1225.0,1198.0,nan,nan,nan,nan,nan
Operating Income,48.0,20.0,8.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),48.0,20.0,8.0,nan,nan,nan,0.0,nan
Net Income,-63.0,39.0,65.0,nan,nan,nan,nan,nan
Net Income(Contr.),-63.0,39.0,65.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1856.0,1860.0,2156.0,nan,nan,nan,2156.0,nan
Total Liabilities,100.0,115.0,122.0,nan,nan,nan,122.0,nan
Total Equity,1756.0,1745.0,2034.0,nan,nan,nan,2034.0,nan
Net Income(Contr.),1756.0,1745.0,2034.0,nan,nan,nan,2034.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,340.0,340.0,422.0,nan,nan,nan,422.0,nan
Total Debt/Equity,5.71,6.62,5.99,nan,nan,nan,5.99,nan
Reserve Ratio,416.0,427.34,393.87,nan,nan,nan,393.87,nan
Oper.Income Margin,3.61,1.67,0.63,nan,nan,nan,nan,nan
Net Income Margin,-4.79,3.15,5.41,nan,nan,nan,nan,nan
ROA,-3.33,2.08,3.23,nan,nan,nan,nan,nan
ROE,-3.54,2.21,3.43,nan,nan,nan,nan,nan
EPS(KRW),-94.0,58.0,86.0,nan,nan,nan,0.0,nan
BPS(KRW),2639.0,2697.0,2515.0,nan,nan,nan,2515.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,37.97,14.83,nan,nan,nan,nan,nan
PBR,1.05,0.82,0.51,nan,nan,nan,0.51,nan
Issued Shares,66533.0,66533.0,82875.0,nan,nan,nan,82875.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
