계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3460.0,3633.0,3675.0,nan,1038.0,829.0,929.0,nan
Operating Income,187.0,260.0,161.0,nan,133.0,13.0,-61.0,nan
Oper.Income(Rep.),187.0,260.0,161.0,nan,133.0,13.0,-61.0,nan
Net Income,163.0,155.0,116.0,nan,109.0,9.0,-62.0,nan
Net Income(Contr.),163.0,155.0,116.0,nan,109.0,9.0,-62.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,-0.0,nan
Total Assets,1578.0,2036.0,2200.0,nan,2145.0,2114.0,2200.0,nan
Total Liabilities,618.0,1002.0,1044.0,nan,1035.0,991.0,1044.0,nan
Total Equity,959.0,1035.0,1156.0,nan,1110.0,1123.0,1156.0,nan
Net Income(Contr.),961.0,1036.0,1158.0,nan,1111.0,1125.0,1158.0,nan
Net Income(Minor.),-1.0,-1.0,-2.0,nan,-2.0,-2.0,-2.0,nan
Capital Stock,163.0,163.0,163.0,nan,163.0,163.0,163.0,nan
Total Debt/Equity,64.45,96.81,90.26,nan,93.3,88.23,90.26,nan
Reserve Ratio,489.46,535.59,610.5,nan,581.84,590.1,610.5,nan
Oper.Income Margin,5.39,7.17,4.39,nan,12.81,1.59,-6.53,nan
Net Income Margin,4.7,4.27,3.16,nan,10.5,1.06,-6.69,nan
ROA,10.14,8.6,5.49,nan,20.84,1.65,-11.54,nan
ROE,17.93,15.53,10.58,nan,41.27,3.15,-21.79,nan
EPS(KRW),499.0,476.0,356.0,nan,334.0,27.0,-191.0,nan
BPS(KRW),2947.0,3178.0,3552.0,nan,3409.0,3451.0,3552.0,nan
DPS(KRW),228.0,297.0,367.0,nan,nan,nan,367.0,nan
PER,17.06,15.41,26.28,nan,nan,nan,nan,nan
PBR,2.89,2.31,2.63,nan,3.72,3.83,2.63,nan
Issued Shares,32600.0,32600.0,32600.0,nan,32600.0,32600.0,32600.0,nan
Div Yield,2.68,4.05,3.92,nan,nan,nan,3.92,nan
