계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,101.0,125.0,129.0,nan,nan,nan,nan,nan
Operating Income,-53.0,-51.0,-51.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-53.0,-51.0,-51.0,nan,nan,nan,0.0,nan
Net Income,-81.0,-14.0,-119.0,nan,nan,nan,nan,nan
Net Income(Contr.),-81.0,-14.0,-119.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,917.0,923.0,675.0,nan,nan,nan,675.0,nan
Total Liabilities,480.0,502.0,362.0,nan,nan,nan,362.0,nan
Total Equity,438.0,421.0,313.0,nan,nan,nan,313.0,nan
Net Income(Contr.),438.0,421.0,313.0,nan,nan,nan,313.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,41.0,41.0,41.0,nan,nan,nan,41.0,nan
Total Debt/Equity,109.55,119.2,115.83,nan,nan,nan,115.83,nan
Reserve Ratio,975.1,934.69,667.67,nan,nan,nan,667.67,nan
Oper.Income Margin,-52.36,-41.26,-39.33,nan,nan,nan,nan,nan
Net Income Margin,-80.06,-10.89,-92.55,nan,nan,nan,nan,nan
ROA,-8.69,-1.47,-14.93,nan,nan,nan,nan,nan
ROE,-18.22,-3.16,-32.51,nan,nan,nan,nan,nan
EPS(KRW),-994.0,-167.0,-1465.0,nan,nan,nan,0.0,nan
BPS(KRW),5376.0,5173.0,3838.0,nan,nan,nan,3838.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.97,3.75,5.6,nan,nan,nan,5.6,nan
Issued Shares,8143.0,8143.0,8143.0,nan,nan,nan,8143.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
