계정,2023/11,2024/05,2024/11,2025/05(E),2024/05,2024/08,2024/11,2025/02(E)
Sales,109.0,66.0,69.0,nan,nan,nan,nan,nan
Operating Income,81.0,43.0,40.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),81.0,43.0,40.0,nan,0.0,nan,0.0,nan
Net Income,56.0,18.0,15.0,nan,nan,nan,nan,nan
Net Income(Contr.),56.0,18.0,15.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2920.0,3043.0,3025.0,nan,3043.0,nan,3025.0,nan
Total Liabilities,2010.0,2012.0,2017.0,nan,2012.0,nan,2017.0,nan
Total Equity,911.0,1031.0,1008.0,nan,1031.0,nan,1008.0,nan
Net Income(Contr.),911.0,1031.0,1008.0,nan,1031.0,nan,1008.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,nan,0.0,nan
Capital Stock,201.0,250.0,250.0,nan,250.0,nan,250.0,nan
Total Debt/Equity,220.68,195.17,200.04,nan,195.17,nan,200.04,nan
Reserve Ratio,353.08,312.41,303.35,nan,312.41,nan,303.35,nan
Oper.Income Margin,74.23,65.48,58.28,nan,nan,nan,nan,nan
Net Income Margin,51.16,27.97,22.29,nan,nan,nan,nan,nan
ROA,1.92,0.61,0.51,nan,nan,nan,nan,nan
ROE,6.21,1.89,1.51,nan,nan,nan,nan,nan
EPS(KRW),274.0,77.0,nan,nan,0.0,nan,nan,nan
BPS(KRW),4468.0,4124.0,nan,nan,4124.0,nan,nan,nan
DPS(KRW),287.0,152.0,nan,nan,152.0,nan,nan,nan
PER,10.65,40.85,nan,nan,nan,nan,nan,nan
PBR,0.65,0.77,nan,nan,0.77,nan,nan,nan
Issued Shares,20384.0,24995.0,nan,nan,24995.0,nan,nan,nan
Div Yield,9.85,4.82,nan,nan,4.82,nan,nan,nan
