계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1102.0,1129.0,1040.0,nan,274.0,243.0,235.0,nan
Operating Income,170.0,101.0,89.0,nan,25.0,7.0,24.0,nan
Oper.Income(Rep.),170.0,101.0,89.0,nan,25.0,7.0,24.0,nan
Net Income,144.0,92.0,101.0,nan,34.0,-10.0,40.0,nan
Net Income(Contr.),144.0,92.0,101.0,nan,34.0,-10.0,40.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1267.0,1284.0,1220.0,nan,1206.0,1162.0,1220.0,nan
Total Liabilities,531.0,491.0,354.0,nan,360.0,330.0,354.0,nan
Total Equity,736.0,793.0,866.0,nan,846.0,832.0,866.0,nan
Net Income(Contr.),736.0,793.0,866.0,nan,846.0,832.0,866.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,57.0,57.0,57.0,nan,57.0,57.0,57.0,nan
Total Debt/Equity,72.08,61.89,40.8,nan,42.61,39.69,40.8,nan
Reserve Ratio,1253.9,1354.34,1499.54,nan,1446.88,1430.65,1499.54,nan
Oper.Income Margin,15.39,8.92,8.51,nan,9.16,2.69,10.39,nan
Net Income Margin,13.06,8.14,9.76,nan,12.29,-4.13,17.1,nan
ROA,13.66,7.21,8.1,nan,10.92,-3.39,13.48,nan
ROE,21.38,12.02,12.23,nan,16.25,-4.79,18.9,nan
EPS(KRW),1271.0,812.0,896.0,nan,297.0,-89.0,354.0,nan
BPS(KRW),6770.0,7272.0,7998.0,nan,7734.0,7653.0,7998.0,nan
DPS(KRW),317.0,180.0,160.0,nan,nan,nan,160.0,nan
PER,8.34,12.83,6.34,nan,nan,nan,nan,nan
PBR,1.57,1.43,0.71,nan,1.11,1.01,0.71,nan
Issued Shares,11326.0,11326.0,11326.0,nan,11326.0,11326.0,11326.0,nan
Div Yield,2.99,1.73,2.82,nan,nan,nan,2.82,nan
