계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5113.0,5038.0,5064.0,nan,1203.0,1217.0,1377.0,nan
Operating Income,223.0,192.0,188.0,nan,44.0,40.0,58.0,nan
Oper.Income(Rep.),223.0,192.0,188.0,nan,44.0,40.0,58.0,nan
Net Income,149.0,146.0,118.0,nan,31.0,23.0,29.0,nan
Net Income(Contr.),149.0,146.0,118.0,nan,31.0,23.0,29.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1768.0,1763.0,1663.0,nan,1715.0,1736.0,1663.0,nan
Total Liabilities,1111.0,1061.0,957.0,nan,997.0,1013.0,957.0,nan
Total Equity,657.0,702.0,706.0,nan,717.0,723.0,706.0,nan
Net Income(Contr.),657.0,702.0,706.0,nan,717.0,723.0,706.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,62.0,62.0,62.0,nan,62.0,62.0,62.0,nan
Total Debt/Equity,168.93,151.07,135.59,nan,139.05,140.13,135.59,nan
Reserve Ratio,1068.59,1140.45,1146.67,nan,1164.84,1174.13,1146.67,nan
Oper.Income Margin,4.37,3.81,3.7,nan,3.68,3.25,4.22,nan
Net Income Margin,2.92,2.89,2.32,nan,2.58,1.91,2.13,nan
ROA,7.14,8.26,6.87,nan,7.25,5.38,6.89,nan
ROE,17.65,21.45,16.71,nan,17.48,12.89,16.39,nan
EPS(KRW),1201.0,1173.0,947.0,nan,249.0,187.0,236.0,nan
BPS(KRW),5843.0,6202.0,6233.0,nan,6324.0,6371.0,6233.0,nan
DPS(KRW),750.0,750.0,750.0,nan,150.0,150.0,300.0,nan
PER,11.29,10.6,12.9,nan,nan,nan,nan,nan
PBR,2.32,2.0,1.96,nan,2.13,2.01,1.96,nan
Issued Shares,11558.0,11558.0,11558.0,nan,11558.0,11558.0,11558.0,nan
Div Yield,5.54,6.03,6.14,nan,1.11,1.17,2.46,nan
