계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3206.0,3396.0,3328.0,nan,853.0,877.0,798.0,nan
Operating Income,-70.0,22.0,-91.0,nan,-26.0,6.0,-47.0,nan
Oper.Income(Rep.),-70.0,22.0,-91.0,nan,-26.0,6.0,-47.0,nan
Net Income,7.0,-18.0,-107.0,nan,-31.0,1.0,-58.0,nan
Net Income(Contr.),10.0,-15.0,-109.0,nan,-30.0,2.0,-58.0,nan
Net Income(Minor.),-3.0,-2.0,2.0,nan,-1.0,-1.0,-1.0,nan
Total Assets,1746.0,1604.0,1553.0,nan,1545.0,1527.0,1553.0,nan
Total Liabilities,1256.0,1145.0,1142.0,nan,1136.0,1117.0,1142.0,nan
Total Equity,490.0,459.0,410.0,nan,409.0,410.0,410.0,nan
Net Income(Contr.),493.0,465.0,414.0,nan,411.0,413.0,414.0,nan
Net Income(Minor.),-4.0,-6.0,-3.0,nan,-2.0,-3.0,-3.0,nan
Capital Stock,318.0,318.0,318.0,nan,318.0,318.0,318.0,nan
Total Debt/Equity,256.55,249.43,278.28,nan,277.7,272.24,278.28,nan
Reserve Ratio,55.4,46.41,30.32,nan,29.61,30.21,30.32,nan
Oper.Income Margin,-2.17,0.65,-2.72,nan,-3.0,0.73,-5.84,nan
Net Income Margin,0.31,-0.46,-3.27,nan,-3.5,0.22,-7.21,nan
ROA,0.35,-1.06,-6.78,nan,-7.89,0.33,-15.17,nan
ROE,2.04,-3.23,-24.82,nan,-27.98,1.85,-55.67,nan
EPS(KRW),16.0,-24.0,-172.0,nan,-47.0,3.0,-91.0,nan
BPS(KRW),777.0,732.0,652.0,nan,648.0,651.0,652.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,76.93,nan,nan,nan,nan,nan,nan,nan
PBR,1.54,1.58,1.27,nan,1.77,1.47,1.27,nan
Issued Shares,63511.0,63511.0,63511.0,nan,63511.0,63511.0,63511.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
