계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,11477.0,7258.0,6272.0,6506.0,2356.0,1939.0,-486.0,1359.0
Operating Income,1758.0,754.0,191.0,161.0,28.0,57.0,-16.0,-78.0
Oper.Income(Rep.),1758.0,754.0,191.0,nan,28.0,57.0,-16.0,nan
Net Income,-1961.0,-3224.0,-1281.0,-26.0,-117.0,-73.0,-1095.0,-179.0
Net Income(Contr.),-2336.0,-2287.0,-1089.0,-12.0,-95.0,-40.0,-964.0,-93.0
Net Income(Minor.),375.0,-937.0,-192.0,nan,-22.0,-33.0,-131.0,nan
Total Assets,38739.0,34710.0,31732.0,34370.0,35436.0,33722.0,31732.0,nan
Total Liabilities,18590.0,18455.0,16949.0,19385.0,18793.0,17366.0,16949.0,nan
Total Equity,20149.0,16255.0,14784.0,14985.0,16643.0,16357.0,14784.0,nan
Net Income(Contr.),16816.0,13984.0,13381.0,13617.0,14362.0,14816.0,13381.0,nan
Net Income(Minor.),3333.0,2271.0,1402.0,1368.0,2281.0,1541.0,1402.0,nan
Capital Stock,82.0,83.0,83.0,81.0,83.0,83.0,83.0,nan
Total Debt/Equity,92.27,113.53,114.65,129.36,112.92,106.17,114.65,nan
Reserve Ratio,20955.01,17464.57,16663.18,nan,17892.31,18438.93,16663.18,nan
Oper.Income Margin,15.32,10.39,3.05,2.48,1.19,2.95,3.36,-5.73
Net Income Margin,-20.36,-31.52,-17.36,-0.18,-4.02,-2.06,198.49,-6.83
ROA,-4.8,-8.78,-3.86,-0.08,-1.31,-0.85,-13.38,-2.26
ROE,-12.35,-14.85,-7.96,-0.09,-2.64,-1.1,-27.35,-2.77
EPS(KRW),-2922.0,-2774.0,-1318.0,-14.0,-115.0,-48.0,-1165.0,-112.0
BPS(KRW),21055.0,17565.0,16763.0,17048.0,17992.0,18539.0,16763.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.12,1.47,0.98,0.79,1.14,0.94,0.98,nan
Issued Shares,82290.0,82520.0,82866.0,nan,82657.0,82667.0,82866.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
