계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,586.0,328.0,183.0,nan,42.0,85.0,8.0,nan
Operating Income,-13.0,-77.0,-28.0,nan,-7.0,-4.0,-3.0,nan
Oper.Income(Rep.),-13.0,-77.0,-28.0,nan,-7.0,-4.0,-3.0,nan
Net Income,-3.0,-27.0,24.0,nan,1.0,4.0,12.0,nan
Net Income(Contr.),-3.0,-27.0,24.0,nan,1.0,4.0,12.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1754.0,1745.0,2015.0,nan,1946.0,1962.0,2015.0,nan
Total Liabilities,150.0,170.0,416.0,nan,362.0,375.0,416.0,nan
Total Equity,1604.0,1575.0,1600.0,nan,1584.0,1587.0,1600.0,nan
Net Income(Contr.),1604.0,1575.0,1600.0,nan,1584.0,1587.0,1600.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,96.0,96.0,96.0,nan,96.0,96.0,96.0,nan
Total Debt/Equity,9.35,10.79,25.98,nan,22.87,23.63,25.98,nan
Reserve Ratio,1572.87,1542.81,1568.63,nan,1552.26,1555.62,1568.63,nan
Oper.Income Margin,-2.26,-23.53,-15.31,nan,-17.38,-4.31,-45.31,nan
Net Income Margin,-0.45,-8.38,12.97,nan,1.49,4.94,162.0,nan
ROA,-0.15,-1.57,1.26,nan,0.13,0.86,2.47,nan
ROE,-0.17,-1.73,1.5,nan,0.16,1.06,3.08,nan
EPS(KRW),-15.0,-161.0,139.0,nan,4.0,25.0,72.0,nan
BPS(KRW),9392.0,9223.0,9368.0,nan,9276.0,9295.0,9368.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,20.37,nan,nan,nan,nan,nan
PBR,0.39,0.33,0.3,nan,0.33,0.39,0.3,nan
Issued Shares,17100.0,17100.0,17100.0,nan,17100.0,17100.0,17100.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
