계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,12801.0,13753.0,14227.0,15364.0,3605.0,3585.0,3679.0,3601.0
Operating Income,958.0,1226.0,1479.0,1705.0,423.0,373.0,387.0,382.0
Oper.Income(Rep.),958.0,1226.0,1479.0,nan,423.0,373.0,387.0,nan
Net Income,392.0,1200.0,233.0,1290.0,-13.0,283.0,-115.0,296.0
Net Income(Contr.),422.0,1217.0,247.0,1395.0,11.0,283.0,-128.0,276.0
Net Income(Minor.),-31.0,-17.0,-14.0,nan,-25.0,-0.0,13.0,nan
Total Assets,15633.0,17703.0,19770.0,21987.0,18774.0,19225.0,19770.0,nan
Total Liabilities,8221.0,8580.0,10500.0,11492.0,9710.0,9711.0,10500.0,nan
Total Equity,7412.0,9123.0,9270.0,10495.0,9064.0,9514.0,9270.0,nan
Net Income(Contr.),6080.0,7673.0,7946.0,9228.0,7726.0,8173.0,7946.0,nan
Net Income(Minor.),1332.0,1450.0,1323.0,1267.0,1338.0,1340.0,1323.0,nan
Capital Stock,290.0,290.0,290.0,290.0,290.0,290.0,290.0,nan
Total Debt/Equity,110.91,94.05,113.27,109.49,107.12,102.08,113.27,nan
Reserve Ratio,2062.42,2558.78,2653.15,nan,2577.19,2731.53,2653.15,nan
Oper.Income Margin,7.48,8.91,10.4,11.1,11.74,10.4,10.52,10.61
Net Income Margin,3.3,8.85,1.74,9.08,0.32,7.89,-3.49,7.67
ROA,2.63,7.2,1.25,6.18,-0.29,5.95,-2.36,6.0
ROE,7.17,17.7,3.17,16.24,0.58,14.23,-6.37,13.89
EPS(KRW),3646.0,10507.0,2135.0,12037.0,98.0,2441.0,-1107.0,2382.0
BPS(KRW),54061.0,66469.0,68829.0,79890.0,66930.0,70788.0,68829.0,nan
DPS(KRW),600.0,600.0,600.0,600.0,nan,nan,600.0,nan
PER,43.48,11.12,59.21,10.92,nan,nan,nan,nan
PBR,2.93,1.76,1.84,1.64,1.53,1.95,1.84,nan
Issued Shares,11587.0,11587.0,11587.0,nan,11587.0,11587.0,11587.0,nan
Div Yield,0.38,0.51,0.47,nan,nan,nan,0.47,nan
