계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4350.0,3564.0,4341.0,4400.0,1135.0,1109.0,911.0,1020.0
Operating Income,612.0,606.0,552.0,570.0,165.0,211.0,63.0,130.0
Oper.Income(Rep.),612.0,606.0,552.0,nan,165.0,211.0,63.0,nan
Net Income,262.0,691.0,948.0,680.0,177.0,523.0,133.0,nan
Net Income(Contr.),236.0,778.0,921.0,600.0,176.0,526.0,118.0,140.0
Net Income(Minor.),26.0,-87.0,26.0,nan,1.0,-3.0,15.0,nan
Total Assets,19380.0,21713.0,23010.0,23260.0,21841.0,22093.0,23010.0,nan
Total Liabilities,2015.0,2706.0,3199.0,2960.0,2670.0,2425.0,3199.0,nan
Total Equity,17365.0,19006.0,19811.0,20300.0,19171.0,19668.0,19811.0,nan
Net Income(Contr.),15819.0,16544.0,17421.0,nan,16696.0,17304.0,17421.0,nan
Net Income(Minor.),1546.0,2462.0,2390.0,nan,2475.0,2364.0,2390.0,nan
Capital Stock,957.0,957.0,957.0,960.0,957.0,957.0,957.0,nan
Total Debt/Equity,11.6,14.24,16.15,14.58,13.93,12.33,16.15,nan
Reserve Ratio,1552.94,1628.7,1720.29,nan,1644.59,1708.13,1720.29,nan
Oper.Income Margin,14.07,17.0,12.72,12.95,14.56,19.02,6.9,12.75
Net Income Margin,5.43,21.83,21.23,13.64,15.51,47.46,12.94,13.73
ROA,1.34,3.36,4.24,2.94,3.24,9.53,2.35,nan
ROE,1.5,4.81,5.43,3.44,4.24,12.39,2.72,3.21
EPS(KRW),247.0,813.0,963.0,627.0,184.0,550.0,123.0,146.0
BPS(KRW),16529.0,17287.0,18203.0,nan,17446.0,18081.0,18203.0,nan
DPS(KRW),110.0,120.0,130.0,140.0,nan,nan,130.0,nan
PER,17.45,4.69,3.58,5.53,nan,nan,nan,nan
PBR,0.26,0.22,0.19,nan,0.2,0.2,0.19,nan
Issued Shares,95717.0,95717.0,95717.0,nan,95717.0,95717.0,95717.0,nan
Div Yield,2.56,3.15,3.77,nan,nan,nan,3.77,nan
