계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4.0,13.0,47.0,268.0,10.0,10.0,16.0,nan
Operating Income,-46.0,-40.0,-37.0,7.0,-10.0,-8.0,-14.0,nan
Oper.Income(Rep.),-46.0,-40.0,-37.0,nan,-10.0,-8.0,-14.0,nan
Net Income,-60.0,-50.0,-37.0,1.0,-10.0,-8.0,-13.0,nan
Net Income(Contr.),-60.0,-50.0,-37.0,1.0,-10.0,-8.0,-13.0,nan
Net Income(Minor.),0.0,0.0,nan,nan,nan,nan,nan,nan
Total Assets,308.0,302.0,241.0,513.0,245.0,234.0,241.0,nan
Total Liabilities,176.0,113.0,85.0,251.0,68.0,66.0,85.0,nan
Total Equity,132.0,189.0,155.0,263.0,177.0,168.0,155.0,nan
Net Income(Contr.),130.0,189.0,155.0,263.0,177.0,168.0,155.0,nan
Net Income(Minor.),1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,28.0,36.0,36.0,36.0,36.0,36.0,36.0,nan
Total Debt/Equity,133.99,59.54,55.04,95.44,38.57,39.23,55.04,nan
Reserve Ratio,365.91,422.41,326.1,nan,386.36,361.27,326.1,nan
Oper.Income Margin,-1245.36,-303.85,-77.28,2.61,-96.69,-77.9,-85.54,nan
Net Income Margin,-1614.99,-380.17,-78.74,0.37,-97.94,-82.09,-81.75,nan
ROA,-19.05,-16.48,-13.76,0.27,-14.49,-13.72,-22.01,nan
ROE,-51.65,-31.47,-21.67,0.48,-21.87,-19.06,-32.32,nan
EPS(KRW),-1060.0,-791.0,-512.0,12.0,-135.0,-113.0,-179.0,nan
BPS(KRW),2288.0,2597.0,2128.0,3099.0,2429.0,2304.0,2128.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,656.56,nan,nan,nan,nan
PBR,3.74,3.42,3.87,2.58,4.02,3.91,3.87,nan
Issued Shares,5600.0,7237.0,7283.0,nan,7283.0,7283.0,7283.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
