계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2092.0,3578.0,3015.0,nan,970.0,739.0,765.0,nan
Operating Income,-1593.0,193.0,76.0,nan,110.0,19.0,-74.0,nan
Oper.Income(Rep.),-1593.0,193.0,76.0,nan,110.0,19.0,-74.0,nan
Net Income,-1519.0,29.0,119.0,nan,139.0,-13.0,-116.0,nan
Net Income(Contr.),-1511.0,38.0,113.0,nan,129.0,-12.0,-111.0,nan
Net Income(Minor.),-9.0,-9.0,6.0,nan,10.0,-1.0,-6.0,nan
Total Assets,6729.0,6654.0,7457.0,nan,7078.0,7264.0,7457.0,nan
Total Liabilities,4674.0,4542.0,4868.0,nan,4339.0,4539.0,4868.0,nan
Total Equity,2055.0,2112.0,2589.0,nan,2739.0,2725.0,2589.0,nan
Net Income(Contr.),2055.0,2119.0,2576.0,nan,2734.0,2720.0,2576.0,nan
Net Income(Minor.),-0.0,-7.0,14.0,nan,5.0,5.0,14.0,nan
Capital Stock,173.0,171.0,191.0,nan,191.0,191.0,191.0,nan
Total Debt/Equity,227.46,215.07,188.01,nan,158.43,166.59,188.01,nan
Reserve Ratio,1116.25,1136.94,1249.84,nan,1332.78,1325.58,1249.84,nan
Oper.Income Margin,-76.14,5.39,2.54,nan,11.3,2.57,-9.67,nan
Net Income Margin,-72.22,1.07,3.74,nan,13.27,-1.65,-14.49,nan
ROA,-22.52,0.43,1.69,nan,7.93,-0.71,-6.32,nan
ROE,-63.85,1.83,4.81,nan,20.83,-1.79,-16.74,nan
EPS(KRW),-4349.0,108.0,304.0,nan,346.0,-32.0,-290.0,nan
BPS(KRW),5930.0,6031.0,6749.0,nan,7164.0,7128.0,6749.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,125.86,29.64,nan,nan,nan,nan,nan
PBR,2.34,2.26,1.33,nan,1.56,1.52,1.33,nan
Issued Shares,35546.0,35139.0,38163.0,nan,38163.0,38163.0,38163.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
