계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,8741.0,7486.0,7814.0,nan,1886.0,2099.0,1989.0,nan
Operating Income,943.0,447.0,631.0,nan,176.0,210.0,137.0,nan
Oper.Income(Rep.),943.0,447.0,631.0,nan,176.0,210.0,137.0,nan
Net Income,894.0,510.0,624.0,nan,207.0,117.0,147.0,nan
Net Income(Contr.),380.0,209.0,285.0,nan,85.0,49.0,92.0,nan
Net Income(Minor.),514.0,301.0,340.0,nan,122.0,69.0,55.0,nan
Total Assets,10900.0,11846.0,11725.0,nan,11897.0,11624.0,11725.0,nan
Total Liabilities,3417.0,3521.0,3193.0,nan,3393.0,3181.0,3193.0,nan
Total Equity,7483.0,8325.0,8532.0,nan,8504.0,8444.0,8532.0,nan
Net Income(Contr.),2449.0,2662.0,3314.0,nan,2918.0,3010.0,3314.0,nan
Net Income(Minor.),5034.0,5663.0,5217.0,nan,5586.0,5434.0,5217.0,nan
Capital Stock,52.0,52.0,52.0,nan,52.0,52.0,52.0,nan
Total Debt/Equity,45.66,42.3,37.43,nan,39.9,37.67,37.43,nan
Reserve Ratio,5219.63,5688.33,6988.73,nan,6182.9,6362.34,6988.73,nan
Oper.Income Margin,10.79,5.97,8.08,nan,9.35,9.99,6.89,nan
Net Income Margin,4.35,2.8,3.65,nan,4.5,2.32,4.6,nan
ROA,8.82,4.49,5.3,nan,6.99,3.99,5.02,nan
ROE,16.12,8.19,9.54,nan,11.94,6.58,11.58,nan
EPS(KRW),3675.0,2023.0,2754.0,nan,821.0,471.0,885.0,nan
BPS(KRW),26598.0,28942.0,35444.0,nan,31415.0,32312.0,35444.0,nan
DPS(KRW),250.0,250.0,250.0,nan,nan,nan,250.0,nan
PER,3.43,5.59,3.41,nan,nan,nan,nan,nan
PBR,0.47,0.39,0.27,nan,0.3,0.29,0.27,nan
Issued Shares,10348.0,10348.0,10348.0,nan,10348.0,10348.0,10348.0,nan
Div Yield,1.98,2.21,2.66,nan,nan,nan,2.66,nan
