계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,42.0,35.0,58.0,nan,nan,nan,nan,nan
Operating Income,-188.0,-101.0,-84.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-188.0,-101.0,-84.0,nan,nan,nan,0.0,nan
Net Income,-188.0,-209.0,-64.0,nan,nan,nan,nan,nan
Net Income(Contr.),-188.0,-209.0,-64.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,293.0,303.0,217.0,nan,nan,nan,217.0,nan
Total Liabilities,170.0,69.0,34.0,nan,nan,nan,34.0,nan
Total Equity,123.0,234.0,184.0,nan,nan,nan,184.0,nan
Net Income(Contr.),123.0,234.0,184.0,nan,nan,nan,184.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,61.0,74.0,74.0,nan,nan,nan,74.0,nan
Total Debt/Equity,138.53,29.41,18.37,nan,nan,nan,18.37,nan
Reserve Ratio,100.05,217.13,148.34,nan,nan,nan,148.34,nan
Oper.Income Margin,-453.68,-291.53,-146.58,nan,nan,nan,nan,nan
Net Income Margin,-453.06,-599.9,-111.78,nan,nan,nan,nan,nan
ROA,-55.66,-70.02,-24.77,nan,nan,nan,nan,nan
ROE,-92.33,-116.92,-30.85,nan,nan,nan,nan,nan
EPS(KRW),-1520.0,-1555.0,-432.0,nan,nan,nan,0.0,nan
BPS(KRW),928.0,1570.0,1229.0,nan,nan,nan,1229.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,9.94,6.26,nan,nan,nan,6.26,nan
Issued Shares,12290.0,14763.0,14783.0,nan,nan,nan,14783.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
