계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1931.0,2040.0,2263.0,nan,356.0,518.0,1005.0,nan
Operating Income,80.0,66.0,67.0,nan,-0.0,17.0,50.0,nan
Oper.Income(Rep.),80.0,66.0,67.0,nan,-0.0,17.0,50.0,nan
Net Income,68.0,58.0,77.0,nan,23.0,-31.0,85.0,nan
Net Income(Contr.),60.0,52.0,76.0,nan,27.0,-31.0,76.0,nan
Net Income(Minor.),8.0,6.0,1.0,nan,-4.0,-0.0,8.0,nan
Total Assets,1507.0,1707.0,1731.0,nan,1605.0,1644.0,1731.0,nan
Total Liabilities,620.0,761.0,813.0,nan,671.0,747.0,813.0,nan
Total Equity,887.0,946.0,918.0,nan,934.0,897.0,918.0,nan
Net Income(Contr.),766.0,813.0,782.0,nan,807.0,770.0,782.0,nan
Net Income(Minor.),121.0,133.0,136.0,nan,127.0,127.0,136.0,nan
Capital Stock,157.0,157.0,157.0,nan,157.0,157.0,157.0,nan
Total Debt/Equity,69.95,80.45,88.63,nan,71.84,83.29,88.63,nan
Reserve Ratio,387.24,417.63,461.0,nan,432.3,412.47,461.0,nan
Oper.Income Margin,4.13,3.24,2.94,nan,-0.03,3.35,4.95,nan
Net Income Margin,3.11,2.55,3.35,nan,7.6,-6.01,7.58,nan
ROA,4.38,3.58,4.46,nan,6.05,-7.74,20.04,nan
ROE,8.16,6.6,9.51,nan,13.44,-15.79,39.27,nan
EPS(KRW),191.0,166.0,241.0,nan,86.0,-99.0,242.0,nan
BPS(KRW),2436.0,2588.0,2805.0,nan,2662.0,2562.0,2805.0,nan
DPS(KRW),15.0,25.0,25.0,nan,nan,nan,25.0,nan
PER,14.08,15.93,9.94,nan,nan,nan,nan,nan
PBR,1.1,1.02,0.86,nan,0.9,0.9,0.86,nan
Issued Shares,31422.0,31422.0,31422.0,nan,31422.0,31422.0,31422.0,nan
Div Yield,0.56,0.95,1.04,nan,nan,nan,1.04,nan
