계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,9751.0,8628.0,11175.0,13514.0,2287.0,3616.0,3198.0,2611.0
Operating Income,815.0,840.0,1213.0,1481.0,261.0,428.0,331.0,241.0
Oper.Income(Rep.),815.0,840.0,1213.0,nan,261.0,428.0,331.0,nan
Net Income,646.0,1098.0,1022.0,835.0,380.0,1132.0,-599.0,nan
Net Income(Contr.),646.0,1098.0,974.0,727.0,379.0,1092.0,-606.0,80.0
Net Income(Minor.),-0.0,0.0,48.0,nan,0.0,40.0,7.0,nan
Total Assets,5338.0,8284.0,18305.0,19626.0,16795.0,18060.0,18305.0,nan
Total Liabilities,2783.0,4701.0,13231.0,13870.0,13036.0,13224.0,13231.0,nan
Total Equity,2555.0,3583.0,5074.0,5756.0,3759.0,4837.0,5074.0,nan
Net Income(Contr.),2554.0,3581.0,4743.0,5316.0,3487.0,4529.0,4743.0,nan
Net Income(Minor.),1.0,2.0,332.0,440.0,271.0,308.0,332.0,nan
Capital Stock,13.0,13.0,14.0,14.0,13.0,13.0,14.0,nan
Total Debt/Equity,108.93,131.2,260.76,240.97,346.84,273.41,260.76,nan
Reserve Ratio,19711.65,27250.95,34584.47,nan,26067.29,33875.83,34584.47,nan
Oper.Income Margin,8.36,9.74,10.85,10.96,11.43,11.83,10.34,9.23
Net Income Margin,6.62,12.72,8.72,5.38,16.59,30.19,-18.95,3.06
ROA,11.89,16.12,7.69,4.4,12.36,25.98,-13.17,nan
ROE,28.26,35.78,23.41,14.46,46.74,108.95,-52.28,6.75
EPS(KRW),2416.0,4106.0,3553.0,2606.0,1419.0,4084.0,-2209.0,287.0
BPS(KRW),9883.0,13644.0,17302.0,19066.0,13053.0,16948.0,17302.0,nan
DPS(KRW),425.0,450.0,500.0,550.0,200.0,nan,300.0,nan
PER,2.77,2.1,1.99,2.95,nan,nan,nan,nan
PBR,0.68,0.63,0.41,0.4,0.68,0.43,0.41,nan
Issued Shares,26733.0,26733.0,27423.0,nan,26733.0,26733.0,27423.0,nan
Div Yield,6.34,5.21,7.07,nan,2.24,nan,4.24,nan
