계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,230.0,421.0,582.0,nan,nan,107.0,nan,nan
Operating Income,17.0,44.0,15.0,nan,nan,10.0,nan,nan
Oper.Income(Rep.),17.0,44.0,15.0,nan,nan,10.0,0.0,nan
Net Income,19.0,57.0,28.0,nan,nan,9.0,nan,nan
Net Income(Contr.),20.0,58.0,28.0,nan,nan,9.0,nan,nan
Net Income(Minor.),-1.0,-1.0,0.0,nan,nan,-0.0,nan,nan
Total Assets,257.0,324.0,754.0,nan,nan,578.0,754.0,nan
Total Liabilities,190.0,99.0,245.0,nan,nan,80.0,245.0,nan
Total Equity,66.0,225.0,509.0,nan,nan,498.0,509.0,nan
Net Income(Contr.),65.0,225.0,500.0,nan,nan,491.0,500.0,nan
Net Income(Minor.),1.0,0.0,8.0,nan,nan,7.0,8.0,nan
Capital Stock,2.0,3.0,8.0,nan,nan,8.0,8.0,nan
Total Debt/Equity,286.34,43.99,48.19,nan,nan,16.11,48.19,nan
Reserve Ratio,2721.66,7121.92,6325.65,nan,nan,6208.73,6325.65,nan
Oper.Income Margin,7.47,10.37,2.5,nan,nan,9.48,nan,nan
Net Income Margin,8.5,13.69,4.82,nan,nan,8.75,nan,nan
ROA,11.25,19.56,5.23,nan,nan,nan,0.0,nan
ROE,41.64,39.65,7.73,nan,nan,nan,0.0,nan
EPS(KRW),423.0,1073.0,411.0,nan,nan,133.0,0.0,nan
BPS(KRW),1387.0,3611.0,6426.0,nan,nan,6309.0,6426.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,35.27,nan,nan,nan,nan,nan
PBR,nan,nan,2.26,nan,nan,2.71,2.26,nan
Issued Shares,4640.0,6240.0,7785.0,nan,nan,7785.0,7785.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
