계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,67748.0,62884.0,66588.0,68940.0,17787.0,16342.0,16575.0,16541.0
Operating Income,4677.0,3125.0,4711.0,4842.0,1406.0,1253.0,983.0,1118.0
Oper.Income(Rep.),4677.0,3125.0,4711.0,nan,1406.0,1253.0,983.0,nan
Net Income,287.0,925.0,2933.0,3205.0,-328.0,-423.0,-865.0,2.0
Net Income(Contr.),339.0,2127.0,3106.0,3176.0,-328.0,-423.0,-865.0,2181.0
Net Income(Minor.),-52.0,-1202.0,-173.0,nan,nan,nan,nan,nan
Total Assets,131185.0,133535.0,131086.0,133013.0,136446.0,135034.0,131086.0,nan
Total Liabilities,75673.0,79059.0,80692.0,78781.0,85359.0,83920.0,80692.0,nan
Total Equity,55511.0,54475.0,50393.0,54232.0,51087.0,51114.0,50393.0,nan
Net Income(Contr.),51178.0,51774.0,50393.0,53301.0,51087.0,51114.0,50393.0,nan
Net Income(Minor.),4334.0,2702.0,0.0,930.0,0.0,0.0,0.0,nan
Capital Stock,481.0,481.0,481.0,481.0,481.0,481.0,481.0,nan
Total Debt/Equity,136.32,145.13,160.13,145.27,167.08,164.18,160.13,nan
Reserve Ratio,11177.26,11301.16,11014.07,nan,11158.4,11163.88,11014.07,nan
Oper.Income Margin,6.9,4.97,7.08,7.02,7.9,7.67,5.93,6.76
Net Income Margin,0.5,3.38,4.66,4.61,-1.85,-2.59,-5.22,13.19
ROA,0.22,0.7,2.22,2.43,-0.95,-1.25,-2.6,0.01
ROE,0.67,4.13,6.08,6.13,-2.45,-3.31,-6.81,17.31
EPS(KRW),3811.0,23931.0,34948.0,35736.0,-3696.0,-4761.0,-9730.0,24543.0
BPS(KRW),610212.0,616916.0,601382.0,634108.0,609191.0,609488.0,601382.0,nan
DPS(KRW),8000.0,8000.0,10000.0,9333.0,1000.0,nan,9000.0,nan
PER,53.67,9.55,6.74,6.65,nan,nan,nan,nan
PBR,0.34,0.37,0.39,0.37,0.51,0.49,0.39,nan
Issued Shares,8886.0,8886.0,8886.0,nan,8886.0,8886.0,8886.0,nan
Div Yield,3.91,3.5,4.25,nan,0.32,nan,3.82,nan
