계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3168.0,2598.0,2293.0,nan,577.0,635.0,478.0,nan
Operating Income,226.0,118.0,89.0,nan,33.0,14.0,23.0,nan
Oper.Income(Rep.),226.0,118.0,89.0,nan,33.0,14.0,23.0,nan
Net Income,232.0,145.0,176.0,nan,48.0,12.0,77.0,nan
Net Income(Contr.),230.0,144.0,177.0,nan,48.0,12.0,78.0,nan
Net Income(Minor.),2.0,1.0,-0.0,nan,0.0,0.0,-1.0,nan
Total Assets,2391.0,2320.0,2522.0,nan,2403.0,2353.0,2522.0,nan
Total Liabilities,414.0,271.0,328.0,nan,341.0,280.0,328.0,nan
Total Equity,1977.0,2049.0,2195.0,nan,2062.0,2073.0,2195.0,nan
Net Income(Contr.),1975.0,2048.0,2155.0,nan,2062.0,2073.0,2155.0,nan
Net Income(Minor.),2.0,1.0,39.0,nan,0.0,0.0,39.0,nan
Capital Stock,93.0,93.0,93.0,nan,93.0,93.0,93.0,nan
Total Debt/Equity,20.92,13.2,14.93,nan,16.55,13.49,14.93,nan
Reserve Ratio,2023.69,2102.59,2217.33,nan,2116.96,2129.0,2217.33,nan
Oper.Income Margin,7.12,4.56,3.86,nan,5.65,2.17,4.91,nan
Net Income Margin,7.25,5.55,7.7,nan,8.23,1.86,16.24,nan
ROA,10.14,6.16,7.28,nan,8.08,2.03,12.59,nan
ROE,12.14,7.17,8.4,nan,9.32,2.29,14.68,nan
EPS(KRW),1235.0,775.0,949.0,nan,255.0,64.0,417.0,nan
BPS(KRW),10618.0,11013.0,11587.0,nan,11085.0,11145.0,11587.0,nan
DPS(KRW),400.0,400.0,350.0,nan,nan,nan,350.0,nan
PER,4.65,7.49,5.76,nan,nan,nan,nan,nan
PBR,0.54,0.53,0.47,nan,0.5,0.51,0.47,nan
Issued Shares,18600.0,18600.0,18600.0,nan,18600.0,18600.0,18600.0,nan
Div Yield,6.97,6.88,6.4,nan,nan,nan,6.4,nan
