계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,351.0,335.0,371.0,nan,88.0,84.0,104.0,nan
Operating Income,61.0,62.0,67.0,nan,17.0,23.0,11.0,nan
Oper.Income(Rep.),61.0,62.0,67.0,nan,17.0,23.0,11.0,nan
Net Income,49.0,56.0,75.0,nan,19.0,19.0,17.0,nan
Net Income(Contr.),49.0,55.0,78.0,nan,19.0,20.0,18.0,nan
Net Income(Minor.),1.0,1.0,-3.0,nan,0.0,-1.0,-1.0,nan
Total Assets,743.0,801.0,796.0,nan,777.0,786.0,796.0,nan
Total Liabilities,112.0,139.0,92.0,nan,89.0,89.0,92.0,nan
Total Equity,631.0,662.0,704.0,nan,688.0,697.0,704.0,nan
Net Income(Contr.),628.0,659.0,703.0,nan,685.0,695.0,703.0,nan
Net Income(Minor.),3.0,3.0,1.0,nan,3.0,2.0,1.0,nan
Capital Stock,83.0,83.0,83.0,nan,83.0,83.0,83.0,nan
Total Debt/Equity,17.68,20.98,13.07,nan,12.86,12.78,13.07,nan
Reserve Ratio,669.91,719.22,796.04,nan,751.41,775.21,796.04,nan
Oper.Income Margin,17.49,18.59,17.99,nan,19.28,26.97,10.47,nan
Net Income Margin,13.86,16.55,20.93,nan,21.49,23.9,17.2,nan
ROA,6.75,7.25,9.35,nan,9.8,9.61,8.57,nan
ROE,8.01,8.61,11.4,nan,11.21,11.68,10.19,nan
EPS(KRW),293.0,333.0,467.0,nan,114.0,121.0,107.0,nan
BPS(KRW),3850.0,4096.0,4480.0,nan,4257.0,4376.0,4480.0,nan
DPS(KRW),61.0,62.0,63.0,nan,nan,nan,63.0,nan
PER,20.97,17.62,10.56,nan,nan,nan,nan,nan
PBR,1.59,1.43,1.1,nan,1.36,1.2,1.1,nan
Issued Shares,16623.0,16623.0,16623.0,nan,16623.0,16623.0,16623.0,nan
Div Yield,0.99,1.06,1.28,nan,nan,nan,1.28,nan
