계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6350.0,5946.0,6533.0,nan,1728.0,1666.0,1486.0,nan
Operating Income,620.0,430.0,338.0,nan,110.0,74.0,34.0,nan
Oper.Income(Rep.),620.0,430.0,338.0,nan,110.0,74.0,34.0,nan
Net Income,406.0,89.0,216.0,nan,30.0,107.0,14.0,nan
Net Income(Contr.),340.0,61.0,183.0,nan,19.0,106.0,6.0,nan
Net Income(Minor.),66.0,28.0,33.0,nan,11.0,0.0,8.0,nan
Total Assets,9264.0,9937.0,10177.0,nan,10285.0,9997.0,10177.0,nan
Total Liabilities,4567.0,5167.0,5099.0,nan,5391.0,5033.0,5099.0,nan
Total Equity,4697.0,4771.0,5078.0,nan,4894.0,4964.0,5078.0,nan
Net Income(Contr.),4213.0,4257.0,4547.0,nan,4372.0,4442.0,4547.0,nan
Net Income(Minor.),484.0,514.0,531.0,nan,521.0,522.0,531.0,nan
Capital Stock,61.0,61.0,61.0,nan,61.0,61.0,61.0,nan
Total Debt/Equity,97.23,108.3,100.42,nan,110.17,101.4,100.42,nan
Reserve Ratio,7066.31,7137.48,7614.23,nan,7327.51,7441.97,7614.23,nan
Oper.Income Margin,9.76,7.23,5.18,nan,6.34,4.46,2.27,nan
Net Income Margin,5.35,1.03,2.8,nan,1.1,6.39,0.42,nan
ROA,4.68,0.93,2.14,nan,1.18,4.22,0.57,nan
ROE,8.4,1.44,4.15,nan,1.74,9.66,0.55,nan
EPS(KRW),2938.0,529.0,1580.0,nan,164.0,920.0,53.0,nan
BPS(KRW),37690.0,38064.0,40572.0,nan,39064.0,39666.0,40572.0,nan
DPS(KRW),400.0,100.0,200.0,nan,nan,nan,200.0,nan
PER,11.46,54.26,8.03,nan,nan,nan,nan,nan
PBR,0.89,0.75,0.31,nan,0.54,0.43,0.31,nan
Issued Shares,11569.0,11569.0,11569.0,nan,11569.0,11569.0,11569.0,nan
Div Yield,1.19,0.35,1.58,nan,nan,nan,1.58,nan
