계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1131.0,1068.0,1612.0,nan,488.0,436.0,262.0,nan
Operating Income,21.0,-63.0,30.0,nan,30.0,12.0,-25.0,nan
Oper.Income(Rep.),21.0,-63.0,30.0,nan,30.0,12.0,-25.0,nan
Net Income,-50.0,62.0,16.0,nan,17.0,14.0,-29.0,nan
Net Income(Contr.),-50.0,51.0,-1.0,nan,17.0,9.0,-31.0,nan
Net Income(Minor.),nan,11.0,17.0,nan,1.0,4.0,3.0,nan
Total Assets,1427.0,2714.0,2813.0,nan,2759.0,2801.0,2813.0,nan
Total Liabilities,492.0,1140.0,1216.0,nan,1157.0,1229.0,1216.0,nan
Total Equity,934.0,1574.0,1597.0,nan,1602.0,1572.0,1597.0,nan
Net Income(Contr.),934.0,922.0,925.0,nan,943.0,933.0,925.0,nan
Net Income(Minor.),0.0,651.0,672.0,nan,659.0,639.0,672.0,nan
Capital Stock,66.0,66.0,66.0,nan,66.0,66.0,66.0,nan
Total Debt/Equity,52.71,72.45,76.17,nan,72.23,78.19,76.17,nan
Reserve Ratio,1407.77,1472.96,1477.64,nan,1504.21,1488.88,1477.64,nan
Oper.Income Margin,1.88,-5.89,1.87,nan,6.15,2.86,-9.4,nan
Net Income Margin,-4.46,4.77,-0.06,nan,3.41,2.09,-11.89,nan
ROA,-3.8,3.0,0.59,nan,2.47,1.95,-4.06,nan
ROE,-5.24,5.49,-0.11,nan,7.12,3.89,-13.42,nan
EPS(KRW),-380.0,384.0,-7.0,nan,125.0,69.0,-235.0,nan
BPS(KRW),7539.0,7865.0,7888.0,nan,8021.0,7944.0,7888.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,16.92,nan,nan,nan,nan,nan,nan
PBR,0.97,0.83,0.52,nan,0.63,0.53,0.52,nan
Issued Shares,13274.0,13274.0,13274.0,nan,13274.0,13274.0,13274.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
