계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,525.0,338.0,255.0,nan,54.0,50.0,66.0,nan
Operating Income,-28.0,-93.0,-101.0,nan,-19.0,-24.0,-51.0,nan
Oper.Income(Rep.),-28.0,-93.0,-101.0,nan,-19.0,-24.0,-51.0,nan
Net Income,-80.0,-429.0,-324.0,nan,-151.0,-53.0,-105.0,nan
Net Income(Contr.),-29.0,-421.0,-324.0,nan,-151.0,-53.0,-105.0,nan
Net Income(Minor.),-51.0,-8.0,nan,nan,nan,nan,nan,nan
Total Assets,1239.0,1284.0,1169.0,nan,1301.0,1246.0,1169.0,nan
Total Liabilities,1017.0,1014.0,858.0,nan,1019.0,949.0,858.0,nan
Total Equity,222.0,271.0,311.0,nan,282.0,297.0,311.0,nan
Net Income(Contr.),260.0,271.0,311.0,nan,282.0,297.0,311.0,nan
Net Income(Minor.),-38.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,284.0,337.0,525.0,nan,366.0,409.0,525.0,nan
Total Debt/Equity,457.59,374.73,275.91,nan,361.26,319.87,275.91,nan
Reserve Ratio,nan,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-5.28,-27.61,-39.47,nan,-35.6,-47.64,-78.0,nan
Net Income Margin,-5.53,-124.59,-126.95,nan,-278.95,-106.09,-159.5,nan
ROA,-6.03,-34.0,-26.38,nan,-47.05,-16.78,-34.7,nan
ROE,-9.33,-158.55,-111.28,nan,-208.01,-73.86,-137.89,nan
EPS(KRW),-41.0,-526.0,-304.0,nan,-165.0,-52.0,-98.0,nan
BPS(KRW),366.0,321.0,237.0,nan,308.0,290.0,237.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.15,4.49,2.62,nan,3.48,1.65,2.62,nan
Issued Shares,71072.0,84189.0,131268.0,nan,91618.0,102360.0,131268.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
