계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,525.0,479.0,281.0,nan,74.0,66.0,63.0,nan
Operating Income,-73.0,-98.0,-108.0,nan,-33.0,-30.0,-20.0,nan
Oper.Income(Rep.),-73.0,-98.0,-108.0,nan,-33.0,-30.0,-20.0,nan
Net Income,-89.0,-167.0,-133.0,nan,-71.0,-31.0,-12.0,nan
Net Income(Contr.),-84.0,-149.0,-123.0,nan,-65.0,-30.0,-11.0,nan
Net Income(Minor.),-6.0,-18.0,-10.0,nan,-6.0,-1.0,-0.0,nan
Total Assets,649.0,579.0,537.0,nan,611.0,559.0,537.0,nan
Total Liabilities,291.0,286.0,209.0,nan,238.0,207.0,209.0,nan
Total Equity,358.0,293.0,328.0,nan,373.0,351.0,328.0,nan
Net Income(Contr.),310.0,264.0,309.0,nan,352.0,332.0,309.0,nan
Net Income(Minor.),48.0,29.0,19.0,nan,21.0,19.0,19.0,nan
Capital Stock,246.0,313.0,467.0,nan,457.0,467.0,467.0,nan
Total Debt/Equity,81.32,97.35,63.63,nan,63.9,59.02,63.63,nan
Reserve Ratio,25.92,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-13.8,-20.42,-38.53,nan,-43.95,-44.87,-32.39,nan
Net Income Margin,-15.92,-31.15,-43.64,nan,-87.54,-44.87,-18.16,nan
ROA,-17.18,-27.28,-23.77,nan,-43.8,-21.34,-8.41,nan
ROE,-33.07,-52.02,-42.74,nan,-67.37,-34.76,-14.24,nan
EPS(KRW),-180.0,-243.0,-140.0,nan,-71.0,-32.0,-12.0,nan
BPS(KRW),630.0,422.0,331.0,nan,385.0,355.0,331.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.16,1.51,1.75,nan,1.62,1.62,1.75,nan
Issued Shares,49194.0,62553.0,93465.0,nan,91465.0,93465.0,93465.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
