계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,141.0,143.0,277.0,nan,116.0,46.0,72.0,nan
Operating Income,-575.0,-551.0,-242.0,nan,-17.0,-78.0,-53.0,nan
Oper.Income(Rep.),-575.0,-551.0,-242.0,nan,-17.0,-78.0,-53.0,nan
Net Income,-570.0,-507.0,-269.0,nan,9.0,-72.0,-118.0,nan
Net Income(Contr.),-518.0,-475.0,-201.0,nan,16.0,-68.0,-68.0,nan
Net Income(Minor.),-51.0,-32.0,-67.0,nan,-7.0,-4.0,-50.0,nan
Total Assets,1730.0,1621.0,1473.0,nan,1582.0,1518.0,1473.0,nan
Total Liabilities,225.0,485.0,483.0,nan,457.0,497.0,483.0,nan
Total Equity,1505.0,1135.0,991.0,nan,1125.0,1021.0,991.0,nan
Net Income(Contr.),973.0,624.0,483.0,nan,589.0,515.0,483.0,nan
Net Income(Minor.),532.0,511.0,508.0,nan,535.0,506.0,508.0,nan
Capital Stock,80.0,81.0,164.0,nan,82.0,164.0,164.0,nan
Total Debt/Equity,14.91,42.76,48.73,nan,40.64,48.66,48.73,nan
Reserve Ratio,1118.99,672.39,194.4,nan,621.79,214.11,194.4,nan
Oper.Income Margin,-408.34,-385.37,-87.22,nan,-14.69,-169.78,-73.45,nan
Net Income Margin,-368.05,-332.02,-72.49,nan,13.72,-146.92,-93.79,nan
ROA,-36.72,-30.24,-17.36,nan,2.27,-18.61,-31.62,nan
ROE,-54.56,-59.43,-36.32,nan,11.01,-49.2,-54.38,nan
EPS(KRW),-1704.0,-1331.0,-576.0,nan,46.0,-195.0,-207.0,nan
BPS(KRW),2728.0,1773.0,1472.0,nan,1696.0,1571.0,1472.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.2,3.52,1.87,nan,2.44,2.3,1.87,nan
Issued Shares,28183.0,29450.0,31054.0,nan,30571.0,30971.0,31054.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
