계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,549.0,390.0,320.0,nan,76.0,96.0,53.0,nan
Operating Income,110.0,-11.0,-32.0,nan,2.0,0.0,-36.0,nan
Oper.Income(Rep.),110.0,-11.0,-32.0,nan,2.0,0.0,-36.0,nan
Net Income,83.0,7.0,-15.0,nan,6.0,-1.0,-23.0,nan
Net Income(Contr.),83.0,7.0,-15.0,nan,6.0,-1.0,-23.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,502.0,396.0,434.0,nan,423.0,448.0,434.0,nan
Total Liabilities,137.0,95.0,155.0,nan,116.0,144.0,155.0,nan
Total Equity,365.0,301.0,279.0,nan,308.0,305.0,279.0,nan
Net Income(Contr.),365.0,301.0,279.0,nan,308.0,305.0,279.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,51.0,51.0,51.0,nan,51.0,51.0,51.0,nan
Total Debt/Equity,37.43,31.46,55.7,nan,37.57,47.23,55.7,nan
Reserve Ratio,619.99,493.35,448.98,nan,505.99,500.18,448.98,nan
Oper.Income Margin,20.03,-2.89,-10.08,nan,2.98,0.25,-68.93,nan
Net Income Margin,15.03,1.87,-4.54,nan,8.21,-1.38,-43.42,nan
ROA,16.06,1.62,-3.5,nan,6.03,-1.22,-20.78,nan
ROE,22.34,2.19,-5.01,nan,8.13,-1.73,-31.43,nan
EPS(KRW),163.0,14.0,-29.0,nan,12.0,-3.0,-45.0,nan
BPS(KRW),720.0,593.0,549.0,nan,606.0,600.0,549.0,nan
DPS(KRW),180.0,60.0,30.0,nan,10.0,10.0,0.0,nan
PER,12.17,131.64,nan,nan,nan,nan,nan,nan
PBR,2.75,3.19,4.74,nan,2.89,3.16,4.74,nan
Issued Shares,50748.0,50748.0,50748.0,nan,50748.0,50748.0,50748.0,nan
Div Yield,9.08,3.17,1.15,nan,0.57,0.53,0.0,nan
