계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,760.0,798.0,1001.0,nan,278.0,233.0,258.0,nan
Operating Income,-169.0,-4.0,113.0,nan,28.0,43.0,16.0,nan
Oper.Income(Rep.),-169.0,-4.0,113.0,nan,28.0,43.0,16.0,nan
Net Income,-52.0,-287.0,112.0,nan,-50.0,64.0,86.0,nan
Net Income(Contr.),-29.0,-283.0,104.0,nan,-46.0,64.0,73.0,nan
Net Income(Minor.),-23.0,-4.0,8.0,nan,-4.0,-1.0,12.0,nan
Total Assets,1897.0,2096.0,2044.0,nan,2009.0,2030.0,2044.0,nan
Total Liabilities,1078.0,1322.0,786.0,nan,906.0,846.0,786.0,nan
Total Equity,820.0,774.0,1258.0,nan,1103.0,1184.0,1258.0,nan
Net Income(Contr.),807.0,754.0,1231.0,nan,1087.0,1168.0,1231.0,nan
Net Income(Minor.),12.0,20.0,27.0,nan,16.0,15.0,27.0,nan
Capital Stock,90.0,95.0,105.0,nan,104.0,105.0,105.0,nan
Total Debt/Equity,131.42,170.73,62.47,nan,82.13,71.49,62.47,nan
Reserve Ratio,871.97,765.45,1142.67,nan,1009.53,1083.29,1142.67,nan
Oper.Income Margin,-22.21,-0.52,11.25,nan,10.17,18.61,6.22,nan
Net Income Margin,-3.82,-35.48,10.42,nan,-16.54,27.64,28.36,nan
ROA,-2.58,-14.38,5.42,nan,-9.85,12.6,16.81,nan
ROE,-3.57,-36.27,10.51,nan,-19.8,22.87,24.45,nan
EPS(KRW),-161.0,-1479.0,496.0,nan,-219.0,306.0,348.0,nan
BPS(KRW),4813.0,4301.0,6179.0,nan,5517.0,5884.0,6179.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,19.82,nan,nan,nan,nan,nan
PBR,1.5,3.86,1.59,nan,3.49,2.71,1.59,nan
Issued Shares,18052.0,19044.0,20930.0,nan,20847.0,20930.0,20930.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
