계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1120.0,1090.0,943.0,nan,246.0,222.0,222.0,nan
Operating Income,270.0,221.0,118.0,nan,47.0,22.0,4.0,nan
Oper.Income(Rep.),270.0,221.0,118.0,nan,47.0,22.0,4.0,nan
Net Income,206.0,174.0,40.0,nan,49.0,27.0,-80.0,nan
Net Income(Contr.),87.0,78.0,6.0,nan,18.0,11.0,-41.0,nan
Net Income(Minor.),120.0,97.0,35.0,nan,32.0,16.0,-39.0,nan
Total Assets,2207.0,2608.0,2910.0,nan,2821.0,2713.0,2910.0,nan
Total Liabilities,310.0,351.0,512.0,nan,390.0,405.0,512.0,nan
Total Equity,1897.0,2258.0,2398.0,nan,2431.0,2307.0,2398.0,nan
Net Income(Contr.),1210.0,1310.0,1467.0,nan,1442.0,1374.0,1467.0,nan
Net Income(Minor.),686.0,948.0,931.0,nan,989.0,934.0,931.0,nan
Capital Stock,156.0,156.0,156.0,nan,156.0,156.0,156.0,nan
Total Debt/Equity,16.35,15.54,21.36,nan,16.03,17.57,21.36,nan
Reserve Ratio,674.39,738.22,838.84,nan,822.72,788.99,838.84,nan
Oper.Income Margin,24.13,20.3,12.52,nan,19.25,10.11,1.96,nan
Net Income Margin,7.73,7.14,0.58,nan,7.2,4.78,-18.59,nan
ROA,9.27,7.25,1.46,nan,7.08,3.87,-11.36,nan
ROE,7.76,6.17,0.4,nan,5.0,3.01,-11.62,nan
EPS(KRW),277.0,249.0,18.0,nan,57.0,34.0,-134.0,nan
BPS(KRW),3872.0,4191.0,4828.0,nan,4614.0,4445.0,4828.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,14.05,12.3,101.05,nan,nan,nan,nan,nan
PBR,1.0,0.73,0.37,nan,0.51,0.51,0.37,nan
Issued Shares,31258.0,31258.0,30390.0,nan,31258.0,31258.0,30390.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
