계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,876.0,868.0,923.0,nan,nan,nan,nan,nan
Operating Income,23.0,20.0,-27.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),23.0,20.0,-27.0,nan,nan,nan,0.0,nan
Net Income,38.0,64.0,25.0,nan,nan,nan,nan,nan
Net Income(Contr.),38.0,64.0,25.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,790.0,1020.0,1320.0,nan,nan,nan,1320.0,nan
Total Liabilities,152.0,317.0,603.0,nan,nan,nan,603.0,nan
Total Equity,638.0,703.0,717.0,nan,nan,nan,717.0,nan
Net Income(Contr.),638.0,703.0,717.0,nan,nan,nan,717.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,26.0,26.0,26.0,nan,nan,nan,26.0,nan
Total Debt/Equity,23.87,45.09,84.09,nan,nan,nan,84.09,nan
Reserve Ratio,2306.64,2553.29,2644.59,nan,nan,nan,2644.59,nan
Oper.Income Margin,2.57,2.3,-2.88,nan,nan,nan,nan,nan
Net Income Margin,4.37,7.32,2.76,nan,nan,nan,nan,nan
ROA,5.77,7.02,2.18,nan,nan,nan,nan,nan
ROE,7.4,9.48,3.59,nan,nan,nan,nan,nan
EPS(KRW),150.0,240.0,96.0,nan,nan,nan,0.0,nan
BPS(KRW),2407.0,2653.0,2745.0,nan,nan,nan,2745.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,29.89,16.99,23.94,nan,nan,nan,nan,nan
PBR,1.86,1.54,0.84,nan,nan,nan,0.84,nan
Issued Shares,26490.0,26490.0,26490.0,nan,nan,nan,26490.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
