계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3293.0,3116.0,3270.0,nan,790.0,796.0,927.0,nan
Operating Income,193.0,91.0,138.0,nan,34.0,27.0,59.0,nan
Oper.Income(Rep.),193.0,91.0,138.0,nan,34.0,27.0,59.0,nan
Net Income,54.0,-56.0,-19.0,nan,4.0,1.0,-18.0,nan
Net Income(Contr.),54.0,-56.0,-19.0,nan,4.0,1.0,-18.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4428.0,4431.0,4387.0,nan,4427.0,4235.0,4387.0,nan
Total Liabilities,2423.0,2508.0,2365.0,nan,2441.0,2309.0,2365.0,nan
Total Equity,2006.0,1922.0,2022.0,nan,1986.0,1927.0,2022.0,nan
Net Income(Contr.),2006.0,1922.0,2022.0,nan,1986.0,1927.0,2022.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,548.0,548.0,548.0,nan,548.0,548.0,548.0,nan
Total Debt/Equity,120.8,130.47,116.96,nan,122.92,119.83,116.96,nan
Reserve Ratio,270.82,259.63,279.33,nan,271.21,261.89,279.33,nan
Oper.Income Margin,5.87,2.93,4.22,nan,4.34,3.44,6.42,nan
Net Income Margin,1.63,-1.8,-0.59,nan,0.53,0.18,-1.89,nan
ROA,1.24,-1.26,-0.44,nan,0.38,0.13,-1.62,nan
ROE,2.74,-2.85,-0.98,nan,0.85,0.3,-3.55,nan
EPS(KRW),489.0,-511.0,-176.0,nan,38.0,13.0,-160.0,nan
BPS(KRW),18541.0,17981.0,18967.0,nan,18561.0,18094.0,18967.0,nan
DPS(KRW),100.0,100.0,100.0,nan,nan,nan,100.0,nan
PER,14.6,nan,nan,nan,nan,nan,nan,nan
PBR,0.39,0.36,0.27,nan,0.28,0.29,0.27,nan
Issued Shares,10953.0,10953.0,10953.0,nan,10953.0,10953.0,10953.0,nan
Div Yield,1.4,1.54,1.93,nan,nan,nan,1.93,nan
