계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,187595.0,145144.0,166376.0,166963.0,40736.0,45603.0,42276.0,40870.0
Operating Income,9655.0,4331.0,4892.0,4179.0,1296.0,1547.0,942.0,1054.0
Oper.Income(Rep.),9655.0,4331.0,4892.0,nan,1296.0,1547.0,942.0,nan
Net Income,7793.0,1934.0,2695.0,3075.0,1131.0,1207.0,-624.0,835.0
Net Income(Contr.),5152.0,1171.0,1757.0,2244.0,903.0,850.0,-799.0,574.0
Net Income(Minor.),2641.0,763.0,938.0,nan,228.0,357.0,175.0,nan
Total Assets,77190.0,79953.0,89309.0,89583.0,89906.0,87691.0,89309.0,nan
Total Liabilities,46825.0,49204.0,56113.0,55119.0,56088.0,53452.0,56113.0,nan
Total Equity,30365.0,30750.0,33196.0,34463.0,33818.0,34238.0,33196.0,nan
Net Income(Contr.),22612.0,22722.0,26603.0,26947.0,24841.0,25622.0,26603.0,nan
Net Income(Minor.),7753.0,8028.0,6593.0,7516.0,8977.0,8616.0,6593.0,nan
Capital Stock,1938.0,1938.0,1938.0,1940.0,1938.0,1938.0,1938.0,nan
Total Debt/Equity,154.21,160.01,169.03,159.94,165.85,156.12,169.03,nan
Reserve Ratio,1087.76,1093.42,1293.68,nan,1202.79,1243.08,1293.68,nan
Oper.Income Margin,5.15,2.98,2.94,2.5,3.18,3.39,2.23,2.58
Net Income Margin,2.75,0.81,1.06,1.34,2.22,1.86,-1.89,1.4
ROA,10.77,2.46,3.18,3.44,5.16,5.44,-2.82,3.74
ROE,25.53,5.17,7.12,8.38,14.96,13.48,-12.24,8.63
EPS(KRW),13293.0,3021.0,4533.0,5788.0,2330.0,2194.0,-2061.0,1480.0
BPS(KRW),59388.0,59671.0,69684.0,70573.0,65139.0,67154.0,69684.0,nan
DPS(KRW),3000.0,1200.0,2000.0,2000.0,nan,nan,2000.0,nan
PER,2.55,9.73,5.97,4.41,nan,nan,nan,nan
PBR,0.57,0.49,0.39,0.36,0.47,0.45,0.39,nan
Issued Shares,38760.0,38760.0,38760.0,nan,38760.0,38760.0,38760.0,nan
Div Yield,8.84,4.08,7.39,nan,nan,nan,7.39,nan
