계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,670.0,691.0,629.0,nan,nan,nan,nan,nan
Operating Income,19.0,16.0,3.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),19.0,16.0,3.0,nan,nan,nan,0.0,nan
Net Income,5.0,3.0,36.0,nan,nan,nan,nan,nan
Net Income(Contr.),5.0,3.0,36.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,916.0,957.0,999.0,nan,nan,nan,999.0,nan
Total Liabilities,441.0,430.0,433.0,nan,nan,nan,433.0,nan
Total Equity,475.0,526.0,566.0,nan,nan,nan,566.0,nan
Net Income(Contr.),475.0,526.0,566.0,nan,nan,nan,566.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,296.0,332.0,335.0,nan,nan,nan,335.0,nan
Total Debt/Equity,92.76,81.77,76.54,nan,nan,nan,76.54,nan
Reserve Ratio,62.41,59.95,70.42,nan,nan,nan,70.42,nan
Oper.Income Margin,2.91,2.36,0.45,nan,nan,nan,nan,nan
Net Income Margin,0.8,0.4,5.79,nan,nan,nan,nan,nan
ROA,0.62,0.29,3.72,nan,nan,nan,nan,nan
ROE,1.14,0.55,6.67,nan,nan,nan,nan,nan
EPS(KRW),9.0,4.0,54.0,nan,nan,nan,0.0,nan
BPS(KRW),812.0,800.0,852.0,nan,nan,nan,852.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,66.65,172.31,9.0,nan,nan,nan,nan,nan
PBR,0.75,0.89,0.57,nan,nan,nan,0.57,nan
Issued Shares,59134.0,66436.0,66986.0,nan,nan,nan,66986.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
