계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7058.0,6786.0,9996.0,nan,2614.0,2795.0,2688.0,nan
Operating Income,-50.0,123.0,273.0,nan,261.0,116.0,-173.0,nan
Oper.Income(Rep.),-50.0,123.0,273.0,nan,261.0,116.0,-173.0,nan
Net Income,7.0,46.0,189.0,nan,194.0,57.0,-121.0,nan
Net Income(Contr.),11.0,40.0,189.0,nan,194.0,57.0,-121.0,nan
Net Income(Minor.),-4.0,6.0,nan,nan,nan,nan,nan,nan
Total Assets,5016.0,6456.0,6661.0,nan,7111.0,6472.0,6661.0,nan
Total Liabilities,2454.0,3841.0,3730.0,nan,4197.0,3521.0,3730.0,nan
Total Equity,2562.0,2614.0,2931.0,nan,2914.0,2951.0,2931.0,nan
Net Income(Contr.),2582.0,2614.0,2931.0,nan,2914.0,2951.0,2931.0,nan
Net Income(Minor.),-20.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,77.0,77.0,77.0,nan,77.0,77.0,77.0,nan
Total Debt/Equity,95.78,146.94,127.24,nan,144.01,119.3,127.24,nan
Reserve Ratio,3323.01,3365.2,3775.05,nan,3752.94,3800.89,3775.05,nan
Oper.Income Margin,-0.71,1.81,2.73,nan,10.0,4.16,-6.44,nan
Net Income Margin,0.16,0.59,1.89,nan,7.43,2.04,-4.49,nan
ROA,0.16,0.81,2.89,nan,11.21,3.36,-7.36,nan
ROE,0.43,1.54,6.83,nan,27.74,7.78,-16.42,nan
EPS(KRW),72.0,258.0,1224.0,nan,1256.0,369.0,-781.0,nan
BPS(KRW),17115.0,17326.0,19375.0,nan,19265.0,19504.0,19375.0,nan
DPS(KRW),100.0,100.0,200.0,nan,nan,nan,200.0,nan
PER,61.98,15.94,4.0,nan,nan,nan,nan,nan
PBR,0.26,0.24,0.25,nan,0.24,0.26,0.25,nan
Issued Shares,15470.0,15470.0,15470.0,nan,15470.0,15470.0,15470.0,nan
Div Yield,2.24,2.43,4.08,nan,nan,nan,4.08,nan
