계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2861.0,3070.0,3016.0,3332.0,737.0,802.0,739.0,nan
Operating Income,138.0,154.0,122.0,180.0,46.0,34.0,11.0,nan
Oper.Income(Rep.),138.0,154.0,122.0,nan,46.0,34.0,11.0,nan
Net Income,187.0,217.0,-138.0,138.0,-6.0,33.0,-193.0,nan
Net Income(Contr.),175.0,138.0,-201.0,103.0,-30.0,18.0,-202.0,nan
Net Income(Minor.),11.0,79.0,63.0,nan,24.0,15.0,10.0,nan
Total Assets,3401.0,4076.0,3524.0,3743.0,4014.0,3810.0,3524.0,nan
Total Liabilities,1589.0,1698.0,1264.0,1344.0,1602.0,1363.0,1264.0,nan
Total Equity,1812.0,2378.0,2261.0,2399.0,2412.0,2448.0,2261.0,nan
Net Income(Contr.),1576.0,1794.0,1652.0,1756.0,1840.0,1858.0,1652.0,nan
Net Income(Minor.),235.0,584.0,609.0,643.0,572.0,590.0,609.0,nan
Capital Stock,291.0,291.0,291.0,291.0,291.0,291.0,291.0,nan
Total Debt/Equity,87.72,71.39,55.89,56.02,66.41,55.67,55.89,nan
Reserve Ratio,443.45,517.54,468.6,nan,533.09,539.4,468.6,nan
Oper.Income Margin,4.83,5.0,4.04,5.4,6.24,4.23,1.49,nan
Net Income Margin,6.13,4.5,-6.66,3.09,-4.1,2.2,-27.36,nan
ROA,5.78,5.81,-3.62,3.8,-0.6,3.39,-21.01,nan
ROE,11.85,8.2,-11.66,6.04,-6.62,3.82,-46.07,nan
EPS(KRW),302.0,238.0,-346.0,177.0,-52.0,30.0,-348.0,nan
BPS(KRW),2717.0,3088.0,2843.0,3022.0,3165.0,3197.0,2843.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,11.3,14.43,nan,11.76,nan,nan,nan,nan
PBR,1.25,1.11,0.74,0.69,0.87,0.75,0.74,nan
Issued Shares,58115.0,58115.0,58115.0,nan,58115.0,58115.0,58115.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
