계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4796.0,5024.0,4627.0,4571.0,1165.0,1142.0,1101.0,1160.0
Operating Income,62.0,162.0,144.0,152.0,40.0,33.0,30.0,36.0
Oper.Income(Rep.),62.0,162.0,144.0,nan,40.0,33.0,30.0,nan
Net Income,-22.0,114.0,100.0,129.0,40.0,19.0,19.0,28.0
Net Income(Contr.),-22.0,114.0,99.0,130.0,39.0,19.0,18.0,nan
Net Income(Minor.),0.0,-0.0,1.0,nan,0.0,0.0,0.0,nan
Total Assets,3023.0,2855.0,2827.0,3140.0,2856.0,2711.0,2827.0,nan
Total Liabilities,1919.0,1622.0,1454.0,1660.0,1556.0,1403.0,1454.0,nan
Total Equity,1104.0,1233.0,1374.0,1480.0,1300.0,1309.0,1374.0,nan
Net Income(Contr.),1103.0,1231.0,1371.0,1470.0,1298.0,1306.0,1371.0,nan
Net Income(Minor.),1.0,2.0,3.0,10.0,2.0,3.0,3.0,nan
Capital Stock,74.0,74.0,74.0,70.0,74.0,74.0,74.0,nan
Total Debt/Equity,173.86,131.6,105.83,112.16,119.71,107.19,105.83,nan
Reserve Ratio,1432.84,1605.57,1794.67,nan,1695.7,1707.09,1794.67,nan
Oper.Income Margin,1.28,3.22,3.12,3.33,3.44,2.87,2.7,3.1
Net Income Margin,-0.45,2.27,2.13,2.84,3.37,1.62,1.67,nan
ROA,-0.7,3.87,3.51,4.32,5.42,2.7,2.69,3.96
ROE,-2.07,9.75,7.59,9.15,12.32,5.68,5.49,nan
EPS(KRW),-146.0,769.0,668.0,879.0,266.0,125.0,124.0,nan
BPS(KRW),7664.0,8528.0,9473.0,10144.0,8979.0,9035.0,9473.0,nan
DPS(KRW),nan,100.0,50.0,50.0,nan,nan,50.0,nan
PER,nan,9.12,8.15,6.03,nan,nan,nan,nan
PBR,0.7,0.82,0.57,0.52,0.76,0.64,0.57,nan
Issued Shares,14793.0,14793.0,14793.0,nan,14793.0,14793.0,14793.0,nan
Div Yield,nan,1.42,0.92,nan,nan,nan,0.92,nan
