계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4342.0,5338.0,5974.0,6982.0,1378.0,1365.0,1857.0,1757.0
Operating Income,153.0,400.0,540.0,701.0,123.0,114.0,201.0,148.0
Oper.Income(Rep.),153.0,400.0,540.0,nan,123.0,114.0,201.0,nan
Net Income,84.0,298.0,393.0,539.0,33.0,87.0,187.0,nan
Net Income(Contr.),84.0,298.0,393.0,549.0,33.0,87.0,187.0,116.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3440.0,3643.0,4555.0,4977.0,3709.0,3788.0,4555.0,nan
Total Liabilities,1954.0,1933.0,2530.0,2513.0,1973.0,1966.0,2530.0,nan
Total Equity,1486.0,1710.0,2024.0,2464.0,1736.0,1822.0,2024.0,nan
Net Income(Contr.),1486.0,1710.0,2024.0,2464.0,1736.0,1822.0,2024.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,152.0,153.0,153.0,153.0,153.0,153.0,153.0,nan
Total Debt/Equity,131.48,113.05,124.98,101.99,113.64,107.91,124.98,nan
Reserve Ratio,928.27,1066.67,1271.91,nan,1083.85,1139.66,1271.91,nan
Oper.Income Margin,3.52,7.49,9.04,10.04,8.95,8.36,10.83,8.42
Net Income Margin,1.94,5.58,6.59,7.86,2.37,6.37,10.06,6.6
ROA,2.64,8.41,9.6,11.32,3.53,9.29,17.91,nan
ROE,5.79,18.63,21.07,24.46,7.6,19.57,38.86,22.92
EPS(KRW),283.0,993.0,1312.0,1831.0,109.0,290.0,623.0,387.0
BPS(KRW),5255.0,5962.0,7011.0,8476.0,6050.0,6335.0,7011.0,nan
DPS(KRW),350.0,250.0,350.0,250.0,nan,nan,350.0,nan
PER,38.35,12.31,11.37,13.41,nan,nan,nan,nan
PBR,2.06,2.05,2.13,2.9,1.98,1.8,2.13,nan
Issued Shares,29764.0,29989.0,29989.0,nan,29989.0,29989.0,29989.0,nan
Div Yield,3.23,2.05,2.35,nan,nan,nan,2.35,nan
