계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1814.0,1884.0,1940.0,nan,nan,nan,nan,nan
Operating Income,102.0,91.0,92.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),102.0,91.0,92.0,nan,nan,nan,0.0,nan
Net Income,86.0,110.0,118.0,nan,nan,nan,nan,nan
Net Income(Contr.),86.0,110.0,118.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2056.0,2227.0,2199.0,nan,nan,nan,2199.0,nan
Total Liabilities,456.0,579.0,512.0,nan,nan,nan,512.0,nan
Total Equity,1600.0,1648.0,1687.0,nan,nan,nan,1687.0,nan
Net Income(Contr.),1600.0,1648.0,1687.0,nan,nan,nan,1687.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,56.0,56.0,56.0,nan,nan,nan,56.0,nan
Total Debt/Equity,28.53,35.15,30.35,nan,nan,nan,30.35,nan
Reserve Ratio,2782.0,2869.46,2940.24,nan,nan,nan,2940.24,nan
Oper.Income Margin,5.64,4.84,4.76,nan,nan,nan,nan,nan
Net Income Margin,4.74,5.82,6.06,nan,nan,nan,nan,nan
ROA,4.02,5.12,5.32,nan,nan,nan,nan,nan
ROE,5.45,6.75,7.06,nan,nan,nan,nan,nan
EPS(KRW),774.0,987.0,1060.0,nan,nan,nan,0.0,nan
BPS(KRW),14410.0,14847.0,15201.0,nan,nan,nan,15201.0,nan
DPS(KRW),500.0,500.0,500.0,nan,nan,nan,500.0,nan
PER,20.53,19.7,11.34,nan,nan,nan,nan,nan
PBR,1.1,1.31,0.79,nan,nan,nan,0.79,nan
Issued Shares,11100.0,11100.0,11100.0,nan,nan,nan,11100.0,nan
Div Yield,3.14,2.57,4.16,nan,nan,nan,4.16,nan
