계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,426.0,406.0,449.0,nan,89.0,75.0,214.0,nan
Operating Income,29.0,30.0,34.0,nan,-5.0,-9.0,70.0,nan
Oper.Income(Rep.),29.0,30.0,34.0,nan,-5.0,-9.0,70.0,nan
Net Income,39.0,53.0,50.0,nan,2.0,0.0,62.0,nan
Net Income(Contr.),39.0,53.0,50.0,nan,2.0,0.0,62.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1321.0,1268.0,1240.0,nan,1111.0,1101.0,1240.0,nan
Total Liabilities,206.0,142.0,146.0,nan,75.0,69.0,146.0,nan
Total Equity,1115.0,1126.0,1094.0,nan,1036.0,1033.0,1094.0,nan
Net Income(Contr.),1115.0,1126.0,1094.0,nan,1036.0,1033.0,1094.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,50.0,50.0,50.0,nan,50.0,50.0,50.0,nan
Total Debt/Equity,18.43,12.6,13.35,nan,7.21,6.63,13.35,nan
Reserve Ratio,2789.78,2823.27,2747.51,nan,2723.23,2625.52,2747.51,nan
Oper.Income Margin,6.71,7.49,7.52,nan,-6.05,-11.7,32.72,nan
Net Income Margin,9.09,13.13,11.09,nan,1.76,0.22,29.12,nan
ROA,3.04,4.12,3.97,nan,0.55,0.06,21.28,nan
ROE,3.5,4.76,4.48,nan,0.6,0.06,23.43,nan
EPS(KRW),399.0,550.0,525.0,nan,16.0,2.0,674.0,nan
BPS(KRW),14970.0,15144.0,15490.0,nan,14625.0,14826.0,15490.0,nan
DPS(KRW),600.0,640.0,640.0,nan,nan,nan,640.0,nan
PER,21.94,18.14,18.62,nan,nan,nan,nan,nan
PBR,0.58,0.66,0.63,nan,0.74,0.65,0.63,nan
Issued Shares,9703.0,9703.0,9240.0,nan,9703.0,9240.0,9240.0,nan
Div Yield,6.86,6.41,6.55,nan,nan,nan,6.55,nan
