계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,686.0,998.0,1004.0,nan,nan,243.0,nan,nan
Operating Income,28.0,98.0,55.0,nan,nan,19.0,nan,nan
Oper.Income(Rep.),28.0,98.0,55.0,nan,nan,19.0,0.0,nan
Net Income,33.0,95.0,83.0,nan,nan,20.0,nan,nan
Net Income(Contr.),33.0,95.0,84.0,nan,nan,20.0,nan,nan
Net Income(Minor.),nan,nan,-1.0,nan,nan,-1.0,nan,nan
Total Assets,805.0,949.0,1403.0,nan,nan,1423.0,1403.0,nan
Total Liabilities,408.0,463.0,251.0,nan,nan,280.0,251.0,nan
Total Equity,397.0,486.0,1152.0,nan,nan,1143.0,1152.0,nan
Net Income(Contr.),397.0,486.0,1150.0,nan,nan,1140.0,1150.0,nan
Net Income(Minor.),0.0,0.0,3.0,nan,nan,3.0,3.0,nan
Capital Stock,43.0,43.0,159.0,nan,nan,53.0,159.0,nan
Total Debt/Equity,102.91,95.25,21.74,nan,nan,24.5,21.74,nan
Reserve Ratio,829.04,1038.34,625.3,nan,nan,2057.46,625.3,nan
Oper.Income Margin,4.01,9.81,5.49,nan,nan,7.66,nan,nan
Net Income Margin,4.84,9.46,8.34,nan,nan,8.27,nan,nan
ROA,4.27,10.78,7.07,nan,nan,nan,0.0,nan
ROE,8.76,21.42,10.24,nan,nan,nan,0.0,nan
EPS(KRW),130.0,369.0,275.0,nan,nan,63.0,0.0,nan
BPS(KRW),1548.0,1897.0,3626.0,nan,nan,3596.0,3626.0,nan
DPS(KRW),nan,nan,50.0,nan,nan,nan,50.0,nan
PER,nan,nan,33.54,nan,nan,nan,nan,nan
PBR,nan,nan,2.54,nan,nan,2.19,2.54,nan
Issued Shares,25608.0,25608.0,31708.0,nan,nan,31708.0,31708.0,nan
Div Yield,nan,nan,0.54,nan,nan,nan,0.54,nan
