계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6065.0,5149.0,5371.0,nan,1297.0,1394.0,1352.0,nan
Operating Income,38.0,-189.0,-9.0,nan,11.0,-10.0,-12.0,nan
Oper.Income(Rep.),38.0,-189.0,-9.0,nan,11.0,-10.0,-12.0,nan
Net Income,-29.0,-308.0,-221.0,nan,-28.0,-135.0,-27.0,nan
Net Income(Contr.),-29.0,-308.0,-221.0,nan,-28.0,-135.0,-27.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,6610.0,6415.0,6211.0,nan,6404.0,6155.0,6211.0,nan
Total Liabilities,4197.0,4299.0,4309.0,nan,4350.0,4237.0,4309.0,nan
Total Equity,2413.0,2116.0,1901.0,nan,2054.0,1918.0,1901.0,nan
Net Income(Contr.),2413.0,2116.0,1901.0,nan,2054.0,1918.0,1901.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,376.0,376.0,376.0,nan,376.0,376.0,376.0,nan
Total Debt/Equity,173.9,203.17,226.65,nan,211.73,220.88,226.65,nan
Reserve Ratio,541.93,462.83,405.75,nan,446.4,410.21,405.75,nan
Oper.Income Margin,0.62,-3.67,-0.17,nan,0.84,-0.72,-0.89,nan
Net Income Margin,-0.48,-5.99,-4.12,nan,-2.19,-9.68,-2.03,nan
ROA,-0.46,-4.74,-3.51,nan,-1.74,-8.6,-1.77,nan
ROE,-1.24,-13.62,-11.02,nan,-5.5,-27.19,-5.73,nan
EPS(KRW),-77.0,-820.0,-589.0,nan,-76.0,-359.0,-73.0,nan
BPS(KRW),6419.0,5628.0,5057.0,nan,5464.0,5102.0,5057.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.44,0.43,0.45,nan,0.47,0.45,0.45,nan
Issued Shares,37241.0,37241.0,37241.0,nan,37241.0,37241.0,37241.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
