계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1638.0,1496.0,1429.0,1498.0,370.0,340.0,333.0,328.0
Operating Income,74.0,253.0,116.0,115.0,32.0,18.0,20.0,4.0
Oper.Income(Rep.),74.0,253.0,116.0,nan,32.0,18.0,20.0,nan
Net Income,32.0,78.0,-63.0,59.0,20.0,-8.0,-111.0,4.0
Net Income(Contr.),32.0,55.0,-56.0,56.0,22.0,-5.0,-109.0,4.0
Net Income(Minor.),nan,22.0,-8.0,nan,-2.0,-2.0,-2.0,nan
Total Assets,2477.0,2423.0,2301.0,2406.0,2482.0,2487.0,2301.0,nan
Total Liabilities,1488.0,1346.0,1337.0,1350.0,1384.0,1401.0,1337.0,nan
Total Equity,989.0,1077.0,965.0,1056.0,1099.0,1086.0,965.0,nan
Net Income(Contr.),989.0,1060.0,955.0,1044.0,1120.0,1075.0,955.0,nan
Net Income(Minor.),0.0,17.0,10.0,12.0,-21.0,11.0,10.0,nan
Capital Stock,347.0,354.0,354.0,354.0,354.0,354.0,354.0,nan
Total Debt/Equity,150.47,124.96,138.6,127.84,125.94,129.03,138.6,nan
Reserve Ratio,185.06,199.79,169.93,nan,216.44,203.73,169.93,nan
Oper.Income Margin,4.52,16.93,8.13,7.68,8.59,5.39,6.12,1.22
Net Income Margin,1.95,3.68,-3.89,3.74,5.82,-1.55,-32.82,1.22
ROA,1.32,3.16,-2.67,2.51,3.15,-1.24,-18.57,0.7
ROE,3.26,5.38,-5.51,5.6,7.76,-1.93,-43.05,1.68
EPS(KRW),47.0,79.0,-79.0,80.0,31.0,-8.0,-156.0,6.0
BPS(KRW),1443.0,1517.0,1366.0,1493.0,1602.0,1537.0,1366.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,86.62,34.48,nan,19.21,nan,nan,nan,nan
PBR,2.8,1.79,1.11,1.03,1.34,1.16,1.11,nan
Issued Shares,68517.0,69863.0,69903.0,nan,69903.0,69903.0,69903.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
