계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1977.0,3483.0,3120.0,3415.0,907.0,1026.0,705.0,553.0
Operating Income,251.0,588.0,310.0,411.0,147.0,130.0,-23.0,68.0
Oper.Income(Rep.),251.0,588.0,310.0,nan,147.0,130.0,-23.0,nan
Net Income,246.0,497.0,404.0,360.0,138.0,72.0,72.0,61.0
Net Income(Contr.),240.0,459.0,394.0,350.0,117.0,85.0,77.0,56.0
Net Income(Minor.),6.0,38.0,10.0,nan,21.0,-13.0,-5.0,nan
Total Assets,3094.0,3603.0,3657.0,3969.0,3748.0,3764.0,3657.0,nan
Total Liabilities,862.0,954.0,761.0,722.0,928.0,870.0,761.0,nan
Total Equity,2231.0,2649.0,2897.0,3247.0,2820.0,2894.0,2897.0,nan
Net Income(Contr.),2003.0,2352.0,2603.0,2940.0,2501.0,2587.0,2603.0,nan
Net Income(Minor.),228.0,297.0,294.0,307.0,318.0,308.0,294.0,nan
Capital Stock,75.0,75.0,75.0,75.0,75.0,75.0,75.0,nan
Total Debt/Equity,38.65,36.0,26.25,22.24,32.92,30.06,26.25,nan
Reserve Ratio,2869.14,3454.99,3868.42,nan,3683.94,3798.2,3868.42,nan
Oper.Income Margin,12.69,16.88,9.93,12.04,16.25,12.65,-3.26,12.3
Net Income Margin,12.16,13.18,12.63,10.25,12.88,8.29,10.99,10.13
ROA,8.9,14.86,11.14,9.44,14.38,7.69,7.76,6.67
ROE,12.65,21.08,15.91,12.63,19.15,13.37,11.94,8.61
EPS(KRW),1608.0,3072.0,2637.0,2342.0,782.0,569.0,518.0,375.0
BPS(KRW),14846.0,17775.0,19842.0,22100.0,18920.0,19491.0,19842.0,nan
DPS(KRW),120.0,500.0,400.0,400.0,nan,nan,400.0,nan
PER,11.32,6.29,6.6,6.76,nan,nan,nan,nan
PBR,1.23,1.09,0.88,0.72,1.3,0.92,0.88,nan
Issued Shares,14942.0,14942.0,14942.0,nan,14942.0,14942.0,14942.0,nan
Div Yield,0.66,2.59,2.3,nan,nan,nan,2.3,nan
