계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10384.0,10081.0,9906.0,nan,2574.0,2420.0,2475.0,nan
Operating Income,226.0,330.0,327.0,nan,75.0,70.0,64.0,nan
Oper.Income(Rep.),226.0,330.0,327.0,nan,75.0,70.0,64.0,nan
Net Income,104.0,173.0,159.0,nan,38.0,13.0,32.0,nan
Net Income(Contr.),115.0,213.0,188.0,nan,46.0,19.0,44.0,nan
Net Income(Minor.),-11.0,-40.0,-29.0,nan,-8.0,-7.0,-12.0,nan
Total Assets,6033.0,6054.0,6310.0,nan,6250.0,6169.0,6310.0,nan
Total Liabilities,2899.0,2886.0,2983.0,nan,2945.0,2935.0,2983.0,nan
Total Equity,3135.0,3169.0,3327.0,nan,3305.0,3235.0,3327.0,nan
Net Income(Contr.),3069.0,3143.0,3331.0,nan,3290.0,3226.0,3331.0,nan
Net Income(Minor.),66.0,26.0,-4.0,nan,15.0,8.0,-4.0,nan
Capital Stock,172.0,172.0,172.0,nan,172.0,172.0,172.0,nan
Total Debt/Equity,92.47,91.06,89.65,nan,89.13,90.73,89.65,nan
Reserve Ratio,1799.09,1896.63,2031.35,nan,1981.98,1970.13,2031.35,nan
Oper.Income Margin,2.17,3.28,3.3,nan,2.91,2.89,2.58,nan
Net Income Margin,1.11,2.11,1.9,nan,1.78,0.8,1.78,nan
ROA,1.76,2.86,2.57,nan,2.46,0.82,2.06,nan
ROE,3.79,6.86,5.82,nan,5.65,2.37,5.36,nan
EPS(KRW),361.0,668.0,590.0,nan,144.0,60.0,138.0,nan
BPS(KRW),10240.0,10766.0,11492.0,nan,11226.0,11162.0,11492.0,nan
DPS(KRW),120.0,140.0,140.0,nan,nan,nan,140.0,nan
PER,10.96,6.82,6.01,nan,nan,nan,nan,nan
PBR,0.39,0.42,0.31,nan,0.38,0.39,0.31,nan
Issued Shares,31900.0,31900.0,31900.0,nan,31900.0,31900.0,31900.0,nan
Div Yield,3.03,3.07,3.95,nan,nan,nan,3.95,nan
