계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2834.0,2966.0,3273.0,nan,930.0,797.0,734.0,nan
Operating Income,27.0,36.0,114.0,nan,47.0,19.0,30.0,nan
Oper.Income(Rep.),27.0,36.0,114.0,nan,47.0,19.0,30.0,nan
Net Income,-49.0,-143.0,-169.0,nan,15.0,-2.0,-170.0,nan
Net Income(Contr.),-49.0,-142.0,-169.0,nan,15.0,-2.0,-170.0,nan
Net Income(Minor.),nan,-0.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,3195.0,3121.0,2904.0,nan,3200.0,3108.0,2904.0,nan
Total Liabilities,1661.0,1723.0,1665.0,nan,1811.0,1720.0,1665.0,nan
Total Equity,1534.0,1398.0,1239.0,nan,1389.0,1388.0,1239.0,nan
Net Income(Contr.),1533.0,1397.0,1238.0,nan,1388.0,1387.0,1238.0,nan
Net Income(Minor.),1.0,1.0,1.0,nan,1.0,1.0,1.0,nan
Capital Stock,838.0,838.0,838.0,nan,838.0,838.0,838.0,nan
Total Debt/Equity,108.25,123.3,134.45,nan,130.34,123.94,134.45,nan
Reserve Ratio,83.07,66.76,47.77,nan,65.76,65.6,47.77,nan
Oper.Income Margin,0.96,1.22,3.49,nan,5.03,2.42,4.14,nan
Net Income Margin,-1.72,-4.8,-5.16,nan,1.59,-0.29,-23.09,nan
ROA,-1.54,-4.52,-5.62,nan,1.84,-0.31,-22.58,nan
ROE,-3.11,-9.72,-12.82,nan,4.25,-0.68,-51.68,nan
EPS(KRW),-60.0,-177.0,-210.0,nan,18.0,-3.0,-210.0,nan
BPS(KRW),1903.0,1734.0,1536.0,nan,1723.0,1722.0,1536.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.54,0.5,0.42,nan,0.44,0.42,0.42,nan
Issued Shares,80565.0,80565.0,80565.0,nan,80565.0,80565.0,80565.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
