계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Operating Revenue,137.0,124.0,201.0,nan,nan,nan,nan,nan
Operating Income,10.0,21.0,102.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),10.0,21.0,102.0,nan,nan,nan,0.0,nan
Net Income,8.0,22.0,138.0,nan,nan,nan,nan,nan
Net Income(Contr.),8.0,22.0,138.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,610.0,863.0,1005.0,nan,nan,nan,1005.0,nan
Total Liabilities,15.0,14.0,17.0,nan,nan,nan,17.0,nan
Total Equity,595.0,849.0,988.0,nan,nan,nan,988.0,nan
Net Income(Contr.),595.0,849.0,988.0,nan,nan,nan,988.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,200.0,270.0,270.0,nan,nan,nan,270.0,nan
Total Debt/Equity,2.51,1.63,1.72,nan,nan,nan,1.72,nan
Reserve Ratio,197.65,214.57,265.85,nan,nan,nan,265.85,nan
Oper.Income Margin,7.46,16.6,50.97,nan,nan,nan,nan,nan
Net Income Margin,5.8,17.62,68.93,nan,nan,nan,nan,nan
ROA,1.28,2.96,14.82,nan,nan,nan,nan,nan
ROE,1.34,3.02,15.07,nan,nan,nan,nan,nan
EPS(KRW),19.0,45.0,256.0,nan,nan,nan,0.0,nan
BPS(KRW),1430.0,1573.0,1829.0,nan,nan,nan,1829.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,139.23,40.81,7.06,nan,nan,nan,nan,nan
PBR,1.85,1.18,0.99,nan,nan,nan,0.99,nan
Issued Shares,41634.0,54000.0,54000.0,nan,nan,nan,54000.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
