계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,757.0,838.0,530.0,nan,163.0,133.0,91.0,nan
Operating Income,38.0,82.0,-72.0,nan,15.0,9.0,-105.0,nan
Oper.Income(Rep.),38.0,82.0,-72.0,nan,15.0,9.0,-105.0,nan
Net Income,27.0,78.0,-15.0,nan,27.0,5.0,-68.0,nan
Net Income(Contr.),27.0,78.0,-15.0,nan,27.0,5.0,-68.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,800.0,865.0,776.0,nan,888.0,835.0,776.0,nan
Total Liabilities,243.0,224.0,139.0,nan,190.0,132.0,139.0,nan
Total Equity,558.0,641.0,638.0,nan,698.0,704.0,638.0,nan
Net Income(Contr.),558.0,641.0,638.0,nan,698.0,704.0,638.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,49.0,49.0,49.0,nan,49.0,49.0,49.0,nan
Total Debt/Equity,43.52,35.01,21.76,nan,27.16,18.72,21.76,nan
Reserve Ratio,1054.31,1219.53,1198.1,nan,1321.89,1332.35,1198.1,nan
Oper.Income Margin,4.98,9.8,-13.64,nan,9.4,6.9,-115.38,nan
Net Income Margin,3.55,9.32,-2.77,nan,16.32,3.8,-74.28,nan
ROA,3.64,9.37,-1.79,nan,12.28,2.35,-33.54,nan
ROE,4.91,13.03,-2.29,nan,15.68,2.88,-40.3,nan
EPS(KRW),273.0,794.0,-149.0,nan,271.0,51.0,-687.0,nan
BPS(KRW),5772.0,6598.0,6491.0,nan,7109.0,7162.0,6491.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,47.06,14.22,nan,nan,nan,nan,nan,nan
PBR,2.23,1.71,1.1,nan,1.49,1.42,1.1,nan
Issued Shares,9833.0,9833.0,9833.0,nan,9833.0,9833.0,9833.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
