계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2778.0,3643.0,4449.0,nan,1042.0,1147.0,1078.0,nan
Operating Income,93.0,108.0,119.0,nan,35.0,38.0,7.0,nan
Oper.Income(Rep.),93.0,108.0,119.0,nan,35.0,38.0,7.0,nan
Net Income,-226.0,-202.0,-149.0,nan,-133.0,52.0,-113.0,nan
Net Income(Contr.),-226.0,-203.0,-149.0,nan,-133.0,52.0,-113.0,nan
Net Income(Minor.),0.0,0.0,-0.0,nan,-0.0,0.0,0.0,nan
Total Assets,4266.0,4418.0,4335.0,nan,4381.0,4485.0,4335.0,nan
Total Liabilities,1008.0,1386.0,1284.0,nan,1230.0,1300.0,1284.0,nan
Total Equity,3258.0,3031.0,3051.0,nan,3151.0,3185.0,3051.0,nan
Net Income(Contr.),3253.0,3031.0,3051.0,nan,3151.0,3185.0,3051.0,nan
Net Income(Minor.),5.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,1006.0,1006.0,1095.0,nan,1095.0,1095.0,1095.0,nan
Total Debt/Equity,30.95,45.74,42.08,nan,39.04,40.81,42.08,nan
Reserve Ratio,241.03,218.98,194.9,nan,204.04,207.18,194.9,nan
Oper.Income Margin,3.35,2.96,2.67,nan,3.33,3.31,0.61,nan
Net Income Margin,-8.15,-5.56,-3.36,nan,-12.79,4.54,-10.44,nan
ROA,-5.11,-4.66,-3.41,nan,-11.98,4.69,-10.21,nan
ROE,-6.78,-6.45,-4.91,nan,-16.75,6.57,-14.44,nan
EPS(KRW),-113.0,-103.0,-70.0,nan,-62.0,24.0,-53.0,nan
BPS(KRW),1749.0,1636.0,1509.0,nan,1556.0,1572.0,1509.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.51,0.39,0.41,nan,0.37,0.38,0.41,nan
Issued Shares,196141.0,196145.0,213914.0,nan,213914.0,213914.0,213914.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
