계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,64203.0,43610.0,51612.0,53851.0,12334.0,12768.0,16755.0,12058.0
Operating Income,7896.0,3859.0,4712.0,4784.0,1352.0,1281.0,1098.0,1038.0
Oper.Income(Rep.),7896.0,3859.0,4712.0,nan,1352.0,1281.0,1098.0,nan
Net Income,6771.0,2450.0,2681.0,3348.0,1096.0,1309.0,-329.0,650.0
Net Income(Contr.),6771.0,2450.0,2681.0,3371.0,1096.0,1309.0,-329.0,648.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,75489.0,78539.0,102715.0,103942.0,87135.0,88184.0,102715.0,nan
Total Liabilities,30563.0,31406.0,46181.0,44637.0,34778.0,37494.0,46181.0,nan
Total Equity,44926.0,47134.0,56534.0,59305.0,52356.0,50691.0,56534.0,nan
Net Income(Contr.),44926.0,47134.0,56534.0,58720.0,52356.0,50691.0,56534.0,nan
Net Income(Minor.),0.0,0.0,0.0,585.0,0.0,0.0,0.0,nan
Capital Stock,5346.0,5346.0,5346.0,5349.0,5346.0,5346.0,5346.0,nan
Total Debt/Equity,68.03,66.63,81.69,75.27,66.43,73.97,81.69,nan
Reserve Ratio,740.41,781.71,957.56,nan,879.41,848.26,957.56,nan
Oper.Income Margin,12.3,8.85,9.13,8.88,10.96,10.03,6.55,8.61
Net Income Margin,10.55,5.62,5.2,6.26,8.89,10.26,-1.96,5.37
ROA,9.65,3.18,2.96,3.24,5.15,5.98,-1.38,2.53
ROE,16.74,5.32,5.17,5.85,8.6,10.17,-2.45,4.58
EPS(KRW),1267.0,458.0,502.0,631.0,205.0,245.0,-62.0,121.0
BPS(KRW),8404.0,8817.0,10576.0,10985.0,9794.0,9483.0,10576.0,nan
DPS(KRW),150.0,85.0,120.0,136.0,nan,nan,120.0,nan
PER,4.52,8.15,6.58,5.27,nan,nan,nan,nan
PBR,0.68,0.42,0.31,0.3,0.44,0.42,0.31,nan
Issued Shares,534570.0,534570.0,534570.0,nan,534570.0,534570.0,534570.0,nan
Div Yield,2.62,2.28,3.64,nan,nan,nan,3.64,nan
