계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1207.0,2001.0,1832.0,nan,nan,nan,nan,nan
Operating Income,52.0,253.0,311.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),52.0,253.0,311.0,nan,nan,nan,0.0,nan
Net Income,21.0,218.0,274.0,nan,nan,nan,nan,nan
Net Income(Contr.),21.0,218.0,274.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2563.0,2551.0,2609.0,nan,nan,nan,2609.0,nan
Total Liabilities,1316.0,1091.0,878.0,nan,nan,nan,878.0,nan
Total Equity,1246.0,1460.0,1732.0,nan,nan,nan,1732.0,nan
Net Income(Contr.),1246.0,1460.0,1732.0,nan,nan,nan,1732.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,68.0,68.0,68.0,nan,nan,nan,68.0,nan
Total Debt/Equity,105.59,74.69,50.68,nan,nan,nan,50.68,nan
Reserve Ratio,1725.69,2038.95,2436.34,nan,nan,nan,2436.34,nan
Oper.Income Margin,4.33,12.63,16.97,nan,nan,nan,nan,nan
Net Income Margin,1.77,10.9,14.97,nan,nan,nan,nan,nan
ROA,0.84,8.53,10.63,nan,nan,nan,nan,nan
ROE,1.73,16.11,17.19,nan,nan,nan,nan,nan
EPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
BPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,nan,nan,nan,nan,nan,nan,nan,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
