계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,901.0,831.0,716.0,nan,152.0,200.0,202.0,nan
Operating Income,54.0,37.0,-5.0,nan,-1.0,-1.0,-3.0,nan
Oper.Income(Rep.),54.0,37.0,-5.0,nan,-1.0,-1.0,-3.0,nan
Net Income,19.0,45.0,9.0,nan,2.0,2.0,4.0,nan
Net Income(Contr.),17.0,44.0,8.0,nan,1.0,2.0,4.0,nan
Net Income(Minor.),2.0,0.0,1.0,nan,1.0,0.0,-0.0,nan
Total Assets,613.0,627.0,635.0,nan,602.0,624.0,635.0,nan
Total Liabilities,159.0,129.0,155.0,nan,117.0,135.0,155.0,nan
Total Equity,454.0,498.0,480.0,nan,485.0,489.0,480.0,nan
Net Income(Contr.),445.0,485.0,462.0,nan,468.0,471.0,462.0,nan
Net Income(Minor.),9.0,13.0,18.0,nan,18.0,18.0,18.0,nan
Capital Stock,47.0,47.0,47.0,nan,47.0,47.0,47.0,nan
Total Debt/Equity,35.08,25.83,32.23,nan,24.05,27.68,32.23,nan
Reserve Ratio,899.6,980.62,926.98,nan,939.08,946.4,926.98,nan
Oper.Income Margin,5.99,4.41,-0.66,nan,-0.35,-0.59,-1.37,nan
Net Income Margin,1.93,5.35,1.12,nan,0.84,0.88,1.92,nan
ROA,2.89,7.2,1.49,nan,1.24,1.42,2.33,nan
ROE,3.88,9.57,1.7,nan,1.07,1.5,3.32,nan
EPS(KRW),188.0,477.0,86.0,nan,14.0,19.0,41.0,nan
BPS(KRW),4998.0,5403.0,5135.0,nan,5195.0,5232.0,5135.0,nan
DPS(KRW),100.0,120.0,100.0,nan,nan,nan,100.0,nan
PER,56.79,26.73,99.04,nan,nan,nan,nan,nan
PBR,2.13,2.36,1.66,nan,1.4,2.06,1.66,nan
Issued Shares,9306.0,9341.0,9366.0,nan,9361.0,9361.0,9366.0,nan
Div Yield,0.94,0.94,1.18,nan,nan,nan,1.18,nan
