계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,383.0,508.0,671.0,nan,130.0,138.0,283.0,nan
Operating Income,86.0,112.0,171.0,nan,30.0,32.0,78.0,nan
Oper.Income(Rep.),86.0,112.0,171.0,nan,30.0,32.0,78.0,nan
Net Income,70.0,56.0,135.0,nan,20.0,23.0,65.0,nan
Net Income(Contr.),70.0,53.0,136.0,nan,21.0,23.0,65.0,nan
Net Income(Minor.),nan,2.0,-1.0,nan,-0.0,0.0,-0.0,nan
Total Assets,552.0,717.0,844.0,nan,794.0,893.0,844.0,nan
Total Liabilities,111.0,122.0,148.0,nan,181.0,259.0,148.0,nan
Total Equity,441.0,594.0,696.0,nan,613.0,634.0,696.0,nan
Net Income(Contr.),441.0,592.0,696.0,nan,614.0,634.0,696.0,nan
Net Income(Minor.),0.0,2.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Capital Stock,41.0,43.0,43.0,nan,43.0,43.0,43.0,nan
Total Debt/Equity,25.27,20.55,21.28,nan,29.5,40.86,21.28,nan
Reserve Ratio,981.14,1271.94,1524.67,nan,1321.3,1373.93,1524.67,nan
Oper.Income Margin,22.32,21.98,25.49,nan,22.76,22.88,27.62,nan
Net Income Margin,18.22,10.49,20.2,nan,15.82,16.48,23.02,nan
ROA,13.41,8.75,17.28,nan,10.34,10.82,29.97,nan
ROE,17.22,10.33,21.04,nan,13.6,14.59,39.19,nan
EPS(KRW),164.0,123.0,313.0,nan,48.0,53.0,151.0,nan
BPS(KRW),1033.0,1372.0,1625.0,nan,1421.0,1474.0,1625.0,nan
DPS(KRW),nan,50.0,100.0,nan,nan,nan,100.0,nan
PER,nan,19.38,6.32,nan,nan,nan,nan,nan
PBR,nan,1.74,1.22,nan,1.75,1.52,1.22,nan
Issued Shares,42652.0,43232.0,43232.0,nan,43232.0,43232.0,43232.0,nan
Div Yield,nan,2.09,5.05,nan,nan,nan,5.05,nan
