계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,20188.0,20631.0,26430.0,nan,5850.0,6360.0,8274.0,nan
Operating Income,977.0,1286.0,1330.0,nan,322.0,465.0,103.0,nan
Oper.Income(Rep.),977.0,1286.0,1330.0,nan,322.0,465.0,103.0,nan
Net Income,738.0,1072.0,958.0,nan,236.0,373.0,8.0,nan
Net Income(Contr.),712.0,913.0,918.0,nan,229.0,335.0,48.0,nan
Net Income(Minor.),26.0,158.0,40.0,nan,7.0,38.0,-40.0,nan
Total Assets,11683.0,12630.0,21236.0,nan,17336.0,21914.0,21236.0,nan
Total Liabilities,5644.0,5521.0,12850.0,nan,9490.0,13362.0,12850.0,nan
Total Equity,6038.0,7109.0,8386.0,nan,7846.0,8551.0,8386.0,nan
Net Income(Contr.),4974.0,5852.0,7016.0,nan,6526.0,7096.0,7016.0,nan
Net Income(Minor.),1064.0,1257.0,1370.0,nan,1320.0,1456.0,1370.0,nan
Capital Stock,458.0,458.0,458.0,nan,458.0,458.0,458.0,nan
Total Debt/Equity,93.47,77.66,153.23,nan,120.95,156.26,153.23,nan
Reserve Ratio,1070.14,1242.74,1464.57,nan,1389.75,1486.04,1464.57,nan
Oper.Income Margin,4.84,6.24,5.03,nan,5.5,7.3,1.24,nan
Net Income Margin,3.53,4.43,3.47,nan,3.91,5.26,0.58,nan
ROA,6.41,8.81,5.66,nan,5.58,7.6,0.16,nan
ROE,15.48,16.87,14.27,nan,14.48,19.65,2.73,nan
EPS(KRW),7771.0,9962.0,10013.0,nan,2498.0,3650.0,525.0,nan
BPS(KRW),58507.0,67137.0,78228.0,nan,74487.0,79302.0,78228.0,nan
DPS(KRW),350.0,350.0,300.0,nan,nan,nan,300.0,nan
PER,3.49,3.14,4.05,nan,nan,nan,nan,nan
PBR,0.46,0.47,0.52,nan,1.22,0.66,0.52,nan
Issued Shares,9164.0,9164.0,9164.0,nan,9164.0,9164.0,9164.0,nan
Div Yield,1.29,1.12,0.74,nan,nan,nan,0.74,nan
