계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1826.0,1855.0,1820.0,1883.0,513.0,471.0,405.0,nan
Operating Income,184.0,358.0,147.0,200.0,58.0,33.0,22.0,nan
Oper.Income(Rep.),184.0,358.0,147.0,nan,58.0,33.0,22.0,nan
Net Income,153.0,327.0,118.0,nan,60.0,17.0,10.0,nan
Net Income(Contr.),154.0,326.0,119.0,197.0,61.0,17.0,10.0,nan
Net Income(Minor.),-0.0,0.0,-1.0,nan,-1.0,-0.0,0.0,nan
Total Assets,1697.0,1964.0,2196.0,nan,2078.0,2106.0,2196.0,nan
Total Liabilities,757.0,734.0,855.0,nan,857.0,867.0,855.0,nan
Total Equity,940.0,1229.0,1342.0,nan,1222.0,1239.0,1342.0,nan
Net Income(Contr.),931.0,1220.0,1332.0,nan,1214.0,1231.0,1332.0,nan
Net Income(Minor.),9.0,9.0,9.0,nan,8.0,8.0,9.0,nan
Capital Stock,33.0,33.0,33.0,nan,33.0,33.0,33.0,nan
Total Debt/Equity,80.5,59.72,63.71,nan,70.12,69.99,63.71,nan
Reserve Ratio,2749.22,3632.98,3975.75,nan,3613.52,3666.63,3975.75,nan
Oper.Income Margin,10.1,19.27,8.08,10.62,11.26,7.08,5.45,nan
Net Income Margin,8.4,17.6,6.54,10.46,11.83,3.68,2.48,nan
ROA,9.24,17.85,5.67,nan,11.65,3.3,1.9,nan
ROE,17.63,30.34,9.33,14.79,20.53,5.68,3.13,nan
EPS(KRW),470.0,999.0,364.0,603.0,186.0,53.0,31.0,nan
BPS(KRW),2849.0,3733.0,4076.0,nan,3714.0,3767.0,4076.0,nan
DPS(KRW),100.0,300.0,250.0,nan,nan,nan,250.0,nan
PER,4.55,2.8,7.31,4.47,nan,nan,nan,nan
PBR,0.75,0.75,0.65,nan,0.8,0.67,0.65,nan
Issued Shares,32684.0,32684.0,32684.0,nan,32684.0,32684.0,32684.0,nan
Div Yield,4.68,10.71,9.38,nan,nan,nan,9.38,nan
